ticker,date,foreign_buy,foreign_sell,foreign_net,trust_net,dealer_net,total_net
3680.TW,2022-10-11,489000,469000,20000,-374000,-46515,-400515
3680.TW,2022-10-12,766015,463000,303015,-536000,-7356,-240341
3680.TW,2022-10-13,938005,677709,260296,-324000,-2540,-66244
3680.TW,2022-10-14,749407,796407,-47000,-908000,-3479,-958479
3680.TW,2022-10-17,1281000,711000,570000,-81000,41842,530842
3680.TW,2022-10-18,680683,879000,-198317,-112000,-6009,-316326
3680.TW,2022-10-19,739000,601000,138000,52000,3074,193074
3680.TW,2022-10-20,779000,709000,70000,-251000,14461,-166539
3680.TW,2022-10-21,579155,562000,17155,-117000,20046,-79799
3680.TW,2022-10-24,624000,340000,284000,-273000,11173,22173
3680.TW,2022-10-25,453000,413000,40000,54000,14466,108466
3680.TW,2022-10-26,501000,490000,11000,98000,70254,179254
3680.TW,2022-10-27,597000,473000,124000,0,91677,215677
3680.TW,2022-10-28,387000,341000,46000,16000,-62675,-675
3680.TW,2022-10-31,326000,431000,-105000,306000,26352,227352
3680.TW,2022-11-01,272999,308000,-35001,0,-16703,-51704
3680.TW,2022-11-02,244000,148000,96000,-321000,130,-224870
3680.TW,2022-11-03,347000,163000,184000,-59000,29668,154668
3680.TW,2022-11-04,151000,177000,-26000,0,-16070,-42070
3680.TW,2022-11-07,284001,491000,-206999,-174000,8453,-372546
3680.TW,2022-11-08,661000,481000,180000,-498000,86554,-231446
3680.TW,2022-11-09,1515000,457000,1058000,-148000,-30904,879096
3680.TW,2022-11-10,686000,1080000,-394000,-34000,72260,-355740
3680.TW,2022-11-11,1034000,761000,273000,123000,25411,421411
3680.TW,2022-11-14,288000,486000,-198000,42000,8226,-147774
3680.TW,2022-11-15,634000,1201000,-567000,348000,9867,-209133
3680.TW,2022-11-16,217000,437000,-220000,114000,-44676,-150676
3680.TW,2022-11-17,405000,203000,202000,-151000,9638,60638
3680.TW,2022-11-18,277000,295000,-18000,0,-5549,-23549
3680.TW,2022-11-21,326000,162000,164000,-130000,-4435,29565
3680.TW,2022-11-22,323000,191000,132000,-7000,-25325,99675
3680.TW,2022-11-23,127000,201000,-74000,-1000,8483,-66517
3680.TW,2022-11-24,352000,192000,160000,60000,133043,353043
3680.TW,2022-11-25,157000,268000,-111000,0,-8000,-119000
3680.TW,2022-11-28,119000,113000,6000,12000,-46669,-28669
3680.TW,2022-11-29,70000,209000,-139000,-24000,-13672,-176672
3680.TW,2022-11-30,263000,136000,127000,3000,85062,215062
3680.TW,2022-12-01,817000,760010,56990,7000,69159,133149
3680.TW,2022-12-02,234000,672000,-438000,0,165557,-272443
3680.TW,2022-12-05,655000,503000,152000,180000,54796,386796
3680.TW,2022-12-06,349000,435000,-86000,0,-144158,-230158
3680.TW,2022-12-07,331000,296000,35000,5000,15244,55244
3680.TW,2022-12-08,393000,419010,-26010,8000,15946,-2064
3680.TW,2022-12-09,454150,640685,-186535,167000,77794,58259
3680.TW,2022-12-12,211000,315000,-104000,6000,-40973,-138973
3680.TW,2022-12-13,131000,124000,7000,0,-13885,-6885
3680.TW,2022-12-14,180000,71000,109000,0,57697,166697
3680.TW,2022-12-15,41000,124000,-83000,0,21782,-61218
3680.TW,2022-12-16,85000,62000,23000,40000,-20194,42806
3680.TW,2022-12-19,244000,203000,41000,0,-50332,-9332
3680.TW,2022-12-20,194000,383317,-189317,20000,-31334,-200651
3680.TW,2022-12-21,104000,105000,-1000,60000,13491,72491
3680.TW,2022-12-22,39000,190000,-151000,0,25521,-125479
3680.TW,2022-12-23,159000,99000,60000,4000,25226,89226
3680.TW,2022-12-26,60000,300000,-240000,0,-9905,-249905
3680.TW,2022-12-27,107000,64000,43000,0,-25430,17570
3680.TW,2022-12-28,337000,299000,38000,-16000,157066,179066
3680.TW,2022-12-29,797000,313000,484000,411000,77404,972404
3680.TW,2022-12-30,587000,468000,119000,62000,-80282,100718
3680.TW,2023-01-03,659000,466010,192990,371000,127466,691456
3680.TW,2023-01-04,287000,441150,-154150,54000,14163,-85987
3680.TW,2023-01-05,152000,310000,-158000,-38000,-44000,-240000
3680.TW,2023-01-06,347000,242000,105000,47000,140006,292006
3680.TW,2023-01-09,233000,446000,-213000,0,40177,-172823
3680.TW,2023-01-10,337000,630000,-293000,-280000,54374,-518626
3680.TW,2023-01-11,981000,385000,596000,30000,-79543,546457
3680.TW,2023-01-12,1417002,436000,981002,255000,17005,1253007
3680.TW,2023-01-13,2010000,2377000,-367000,48000,-33617,-352617
3680.TW,2023-01-16,642000,1545000,-903000,-62000,-1001,-966001
3680.TW,2023-01-17,79000,187000,-108000,14000,2000,-92000
3680.TW,2023-01-30,563798,380000,183798,33000,83403,300201
3680.TW,2023-01-31,566000,214000,352000,15000,-51389,315611
3680.TW,2023-02-01,375000,463000,-88000,28000,-48896,-108896
3680.TW,2023-02-02,319000,394000,-75000,3000,14992,-57008
3680.TW,2023-02-03,526000,220000,306000,0,78020,384020
3680.TW,2023-02-06,361000,309000,52000,183000,57764,292764
3680.TW,2023-02-07,704000,383000,321000,115000,113912,549912
3680.TW,2023-02-08,555000,453000,102000,204000,-48883,257117
3680.TW,2023-02-09,1659000,1109000,550000,497000,181402,1228402
3680.TW,2023-02-10,766000,1048002,-282002,-160000,-60735,-502737
3680.TW,2023-02-13,158000,223000,-65000,-42000,-45111,-152111
3680.TW,2023-02-14,235000,205000,30000,111000,-9195,131805
3680.TW,2023-02-15,183000,433000,-250000,-286000,-20467,-556467
3680.TW,2023-02-16,572000,256000,316000,-92000,-5410,218590
3680.TW,2023-02-17,1229000,277000,952000,49000,70135,1071135
3680.TW,2023-02-20,541010,699000,-157990,38000,-49798,-169788
3680.TW,2023-02-21,156000,176000,-20000,2000,13816,-4184
3680.TW,2023-02-22,284000,297000,-13000,-49000,-44841,-106841
3680.TW,2023-02-23,292010,71000,221010,10000,22000,253010
3680.TW,2023-02-24,575000,205000,370000,-72000,-31000,267000
3680.TW,2023-03-01,447000,136000,311000,0,15922,326922
3680.TW,2023-03-02,63000,257000,-194000,30000,-31000,-195000
3680.TW,2023-03-03,732000,381000,351000,-193000,154919,312919
3680.TW,2023-03-06,1828000,971000,857000,274000,-11220,1119780
3680.TW,2023-03-07,443000,904000,-461000,22000,26300,-412700
3680.TW,2023-03-08,296000,267000,29000,56000,6761,91761
3680.TW,2023-03-09,547000,584000,-37000,11296,25331,-373
3680.TW,2023-03-10,312000,205000,107000,56000,-37256,125744
3680.TW,2023-03-13,631001,226000,405001,33000,-960,437041
3680.TW,2023-03-14,482000,900000,-418000,124000,42179,-251821
3680.TW,2023-03-15,1364000,566020,797980,56000,137607,991587
3680.TW,2023-03-16,699000,591000,108000,382000,-137263,352737
3680.TW,2023-03-17,853000,1339000,-486000,236000,250300,300
3680.TW,2023-03-20,1277000,1156100,120900,206000,180975,507875
3680.TW,2023-03-21,559176,563000,-3824,23000,-22034,-2858
3680.TW,2023-03-22,812300,425000,387300,36000,57066,480366
3680.TW,2023-03-23,720000,492000,228000,68000,-7209,288791
3680.TW,2023-03-24,530000,239300,290700,71000,-49265,312435
3680.TW,2023-03-27,1005000,919000,86000,212000,146062,444062
3680.TW,2023-03-28,465000,670301,-205301,-6000,-35094,-246395
3680.TW,2023-03-29,564000,520000,44000,13000,-193658,-136658
3680.TW,2023-03-30,434000,355000,79000,108000,53001,240001
3680.TW,2023-03-31,910100,428000,482100,39000,83493,604593
3680.TW,2023-04-06,306000,922000,-616000,-35000,-7879,-658879
3680.TW,2023-04-07,521000,335000,186000,23000,1301,210301
3680.TW,2023-04-10,749000,791000,-42000,7000,215257,180257
3680.TW,2023-04-11,759000,1033000,-274000,31000,77728,-165272
3680.TW,2023-04-12,573000,1219001,-646001,-638000,-203872,-1487873
3680.TW,2023-04-13,594000,197000,397000,-137000,-18520,241480
3680.TW,2023-04-14,1093050,702000,391050,3000,-38429,355621
3680.TW,2023-04-17,317000,946050,-629050,-422000,20195,-1030855
3680.TW,2023-04-18,1002000,388000,614000,-171000,17657,460657
3680.TW,2023-04-19,450703,358000,92703,-87000,2186,7889
3680.TW,2023-04-20,410000,356000,54000,2000,-34326,21674
3680.TW,2023-04-21,895000,1296000,-401000,123000,-42433,-320433
3680.TW,2023-04-24,406000,203000,203000,83000,-46215,239785
3680.TW,2023-04-25,317000,556000,-239000,-31000,-66436,-336436
3680.TW,2023-04-26,613000,299000,314000,393000,22895,729895
3680.TW,2023-04-27,474000,474000,0,98000,4999,102999
3680.TW,2023-04-28,346000,461000,-115000,48000,7115,-59885
3680.TW,2023-05-02,287452,366000,-78548,43000,-18755,-54303
3680.TW,2023-05-03,247000,167000,80000,53000,-21912,111088
3680.TW,2023-05-04,217000,219000,-2000,-31000,2681,-30319
3680.TW,2023-05-05,432000,332000,100000,37500,-178053,-40553
3680.TW,2023-05-08,250099,143000,107099,-60000,2552,49651
3680.TW,2023-05-09,179000,286000,-107000,-35000,-53205,-195205
3680.TW,2023-05-10,547000,491000,56000,259000,30604,345604
3680.TW,2023-05-11,490000,366000,124000,82000,13650,219650
3680.TW,2023-05-12,382000,356000,26000,40000,-69675,-3675
3680.TW,2023-05-15,105005,214000,-108995,0,-3418,-112413
3680.TW,2023-05-16,419000,195000,224000,56000,70017,350017
3680.TW,2023-05-17,2289050,1270000,1019050,829000,170330,2018380
3680.TW,2023-05-18,847576,778000,69576,74000,-200644,-57068
3680.TW,2023-05-19,526000,902000,-376000,31000,128824,-216176
3680.TW,2023-05-22,441000,754000,-313000,50000,38588,-224412
3680.TW,2023-05-23,254000,141000,113000,56000,-43110,125890
3680.TW,2023-05-24,232000,368000,-136000,109000,-12070,-39070
3680.TW,2023-05-25,1334200,849000,485200,-167000,124745,442945
3680.TW,2023-05-26,871000,1155300,-284300,211000,-159849,-233149
3680.TW,2023-05-29,429000,563000,-134000,-243000,-30129,-407129
3680.TW,2023-05-30,479000,404000,75000,-154000,-11609,-90609
3680.TW,2023-05-31,259000,520000,-261000,-48000,-65618,-374618
3680.TW,2023-06-01,351000,129000,222000,59000,-69632,211368
3680.TW,2023-06-02,157000,375000,-218000,-732000,-53455,-1003455
3680.TW,2023-06-05,828000,220025,607975,-938000,-7472,-337497
3680.TW,2023-06-06,300000,511025,-211025,-46000,-160605,-417630
3680.TW,2023-06-07,218000,343000,-125000,-221500,127823,-218677
3680.TW,2023-06-08,1115020,675000,440020,-16000,62218,486238
3680.TW,2023-06-09,1826000,907000,919000,62000,175142,1156142
3680.TW,2023-06-12,2117050,971059,1145991,608000,10884,1764875
3680.TW,2023-06-13,1056017,1049000,7017,308000,40972,355989
3680.TW,2023-06-14,447000,779050,-332050,-33000,-21546,-386596
3680.TW,2023-06-15,1295802,529149,766653,52000,91288,909941
3680.TW,2023-06-16,711000,310000,401000,-82000,-159396,159604
3680.TW,2023-06-19,586000,538000,48000,319000,81602,448602
3680.TW,2023-06-20,538000,346000,192000,-5000,2576,189576
3680.TW,2023-06-21,442000,441000,1000,119000,25802,145802
3680.TW,2023-06-26,1026435,938000,88435,459000,-196000,351435
3680.TW,2023-06-27,819150,582000,237150,373000,15546,625696
3680.TW,2023-06-28,561000,452000,109000,76000,-105888,79112
3680.TW,2023-06-29,419000,221000,198000,20500,-7000,211500
3680.TW,2023-06-30,351000,134300,216700,106000,39161,361861
3680.TW,2023-07-03,563000,433000,130000,47000,19763,196763
3680.TW,2023-07-04,699002,841000,-141998,-46000,-61818,-249816
3680.TW,2023-07-05,592000,189000,403000,-129000,-26783,247217
3680.TW,2023-07-06,365000,172007,192993,-62000,-47319,83674
3680.TW,2023-07-07,513000,337000,176000,-327000,51686,-99314
3680.TW,2023-07-10,376000,578010,-202010,39000,-19449,-182459
3680.TW,2023-07-11,276008,385000,-108992,-112000,485,-220507
3680.TW,2023-07-12,302005,517000,-214995,-244000,-26906,-485901
3680.TW,2023-07-13,519020,485000,34020,-737000,7340,-695640
3680.TW,2023-07-14,636000,992000,-356000,139000,155310,-61690
3680.TW,2023-07-17,768000,935000,-167000,114000,72536,19536
3680.TW,2023-07-18,788000,596000,192000,19000,-100010,110990
3680.TW,2023-07-19,186005,698000,-511995,16000,-37377,-533372
3680.TW,2023-07-20,278000,563000,-285000,-308000,57848,-535152
3680.TW,2023-07-21,717000,568000,149000,-227000,-73714,-151714
3680.TW,2023-07-24,1624000,548000,1076000,-1160500,-114932,-199432
3680.TW,2023-07-25,317000,746960,-429960,-73000,41680,-461280
3680.TW,2023-07-26,190000,373000,-183000,-301000,-58296,-542296
3680.TW,2023-07-27,128006,189000,-60994,-152343,-49765,-263102
3680.TW,2023-07-28,335000,747000,-412000,-89000,104464,-396536
3680.TW,2023-07-31,786000,829000,-43000,59000,24247,40247
3680.TW,2023-08-01,160300,517000,-356700,94000,17839,-244861
3680.TW,2023-08-02,268010,665000,-396990,0,-135290,-532280
3680.TW,2023-08-04,1049000,652977,396023,-29000,-155064,211959
3680.TW,2023-08-07,196010,390000,-193990,0,45101,-148889
3680.TW,2023-08-08,1214081,1034002,180079,-860000,-51981,-731902
3680.TW,2023-08-09,829007,226000,603007,-621500,-207484,-225977
3680.TW,2023-08-10,554000,813000,-259000,-455000,33585,-680415
3680.TW,2023-08-11,375007,254000,121007,-121000,-85258,-85251
3680.TW,2023-08-14,276000,333144,-57144,35000,-12423,-34567
3680.TW,2023-08-15,494000,358000,136000,-181000,64175,19175
3680.TW,2023-08-16,259000,292000,-33000,17500,-86705,-102205
3680.TW,2023-08-17,286000,355000,-69000,0,107123,38123
3680.TW,2023-08-18,1065000,1765000,-700000,281000,186103,-232897
3680.TW,2023-08-21,974000,1151000,-177000,35000,55577,-86423
3680.TW,2023-08-22,721000,951000,-230000,35000,10734,-184266
3680.TW,2023-08-23,2029000,2068090,-39090,261000,382829,604739
3680.TW,2023-08-24,1197010,1304225,-107215,90000,-92883,-110098
3680.TW,2023-08-25,551030,793000,-241970,-52000,-70562,-364532
3680.TW,2023-08-28,278000,204000,74000,7000,21970,102970
3680.TW,2023-08-29,292000,513000,-221000,-275000,23494,-472506
3680.TW,2023-08-30,421010,82000,339010,0,89918,428928
3680.TW,2023-08-31,418030,582000,-163970,20000,-120375,-264345
3680.TW,2023-09-01,443000,258000,185000,-150000,-15343,19657
3680.TW,2023-09-04,494030,433000,61030,-128000,-41910,-108880
3680.TW,2023-09-05,251000,328000,-77000,-361000,40150,-397850
3680.TW,2023-09-06,130000,263000,-133000,-199000,-19550,-351550
3680.TW,2023-09-07,1298100,1311000,-12900,8000,184780,179880
3680.TW,2023-09-08,207006,1207000,-999994,-32000,-49417,-1081411
3680.TW,2023-09-11,279000,446000,-167000,0,-18771,-185771
3680.TW,2023-09-12,323000,591000,-268000,-325000,-31429,-624429
3680.TW,2023-09-13,499000,360000,139000,-81000,23990,81990
3680.TW,2023-09-14,223012,327000,-103988,26000,52200,-25788
3680.TW,2023-09-15,260728,614000,-353272,-276900,11872,-618300
3680.TW,2023-09-18,281000,189000,92000,-415000,29854,-293146
3680.TW,2023-09-19,161000,222000,-61000,52000,20218,11218
3680.TW,2023-09-20,134000,208000,-74000,-8000,-65148,-147148
3680.TW,2023-09-21,153000,353000,-200000,0,-95797,-295797
3680.TW,2023-09-22,336000,416000,-80000,14000,-86746,-152746
3680.TW,2023-09-25,514000,229000,285000,15000,131063,431063
3680.TW,2023-09-26,595000,577090,17910,12000,78388,108298
3680.TW,2023-09-27,122200,241000,-118800,12000,-10698,-117498
3680.TW,2023-09-28,220000,330000,-110000,0,88334,-21666
3680.TW,2023-10-02,931000,299300,631700,30000,263014,924714
3680.TW,2023-10-03,437100,359000,78100,70000,73282,221382
3680.TW,2023-10-04,167000,181000,-14000,0,34097,20097
3680.TW,2023-10-05,661000,557026,103974,419000,348175,871149
3680.TW,2023-10-06,1089000,963010,125990,397000,206839,729829
3680.TW,2023-10-11,983000,988000,-5000,361000,-101578,254422
3680.TW,2023-10-12,824013,599000,225013,277000,26805,528818
3680.TW,2023-10-13,378000,510000,-132000,-1000,119508,-13492
3680.TW,2023-10-16,476000,150000,326000,-182000,-12571,131429
3680.TW,2023-10-17,675000,663000,12000,65000,92644,169644
3680.TW,2023-10-18,452000,472100,-20100,0,-53572,-73672
3680.TW,2023-10-19,236300,444000,-207700,2000,-40055,-245755
3680.TW,2023-10-20,770000,399000,371000,321000,86666,778666
3680.TW,2023-10-23,199000,487000,-288000,96000,-77553,-269553
3680.TW,2023-10-24,257000,448000,-191000,-4000,43375,-151625
3680.TW,2023-10-25,588000,677000,-89000,-43000,77290,-54710
3680.TW,2023-10-26,215000,1059000,-844000,27000,-187521,-1004521
3680.TW,2023-10-27,359000,528000,-169000,0,-52606,-221606
3680.TW,2023-10-30,297000,416000,-119000,126000,-10447,-3447
3680.TW,2023-10-31,675020,416000,259020,0,-305133,-46113
3680.TW,2023-11-01,105000,203000,-98000,-18000,-45504,-161504
3680.TW,2023-11-02,847000,722015,124985,709000,-76891,757094
3680.TW,2023-11-03,376000,366000,10000,379000,47421,436421
3680.TW,2023-11-06,168000,519000,-351000,27000,50462,-273538
3680.TW,2023-11-07,322000,367000,-45000,142000,119866,216866
3680.TW,2023-11-08,178000,429000,-251000,205000,-82781,-128781
3680.TW,2023-11-09,222000,790000,-568000,-244657,-145401,-958058
3680.TW,2023-11-10,407000,420013,-13013,-70000,38233,-44780
3680.TW,2023-11-13,1610000,636000,974000,2000,-259327,716673
3680.TW,2023-11-14,385000,365000,20000,0,-65693,-45693
3680.TW,2023-11-15,442000,462628,-20628,-2000,-16204,-38832
3680.TW,2023-11-16,150000,91000,59000,-4282,-14489,40229
3680.TW,2023-11-17,524145,80000,444145,-1000,50253,493398
3680.TW,2023-11-20,113000,467000,-354000,38000,-29212,-345212
3680.TW,2023-11-21,454000,402000,52000,13963,50133,116096
3680.TW,2023-11-22,416000,108000,308000,49000,45591,402591
3680.TW,2023-11-23,1138000,668095,469905,342000,-7778,804127
3680.TW,2023-11-24,119000,697633,-578633,44000,-44462,-579095
3680.TW,2023-11-27,120000,297000,-177000,-7000,-25917,-209917
3680.TW,2023-11-28,180000,190000,-10000,18000,-31533,-23533
3680.TW,2023-11-29,943139,345703,597436,123000,51634,772070
3680.TW,2023-11-30,210073,801000,-590927,-200000,-40734,-831661
3680.TW,2023-12-01,598006,124000,474006,16000,68692,558698
3680.TW,2023-12-04,344100,1474000,-1129900,118000,-47429,-1059329
3680.TW,2023-12-05,400025,398201,1824,-104000,-140000,-242176
3680.TW,2023-12-06,1147024,246518,900506,55000,29192,984698
3680.TW,2023-12-07,112827,1663217,-1550390,-7773,-47148,-1605311
3680.TW,2023-12-08,966930,565540,401390,-788237,194070,-192777
3680.TW,2023-12-11,492049,404865,87184,-54037,3063,36210
3680.TW,2023-12-12,145479,601000,-455521,123000,-108380,-440901
3680.TW,2023-12-13,66931,283358,-216427,0,-36703,-253130
3680.TW,2023-12-14,419000,467472,-48472,74000,-27374,-1846
3680.TW,2023-12-15,76148,435253,-359105,-178090,-65142,-602337
3680.TW,2023-12-18,773000,107245,665755,365000,36066,1066821
3680.TW,2023-12-19,107466,448000,-340534,174000,-2997,-169531
3680.TW,2023-12-20,93000,221000,-128000,184000,7241,63241
3680.TW,2023-12-21,32000,218000,-186000,166000,-19450,-39450
3680.TW,2023-12-22,227371,217079,10292,171000,53002,234294
3680.TW,2023-12-25,32000,256000,-224000,0,17278,-206722
3680.TW,2023-12-26,52000,232000,-180000,2000,39209,-138791
3680.TW,2023-12-27,215000,42206,172794,-61179,33400,145015
3680.TW,2023-12-28,33340,115000,-81660,0,18575,-63085
3680.TW,2023-12-29,121542,44004,77538,55000,-46580,85958
3680.TW,2024-01-02,18000,174000,-156000,-24444,21920,-158524
3680.TW,2024-01-03,17020,197000,-179980,0,-26185,-206165
3680.TW,2024-01-04,54000,257000,-203000,2000,-123569,-324569
3680.TW,2024-01-05,59105,101000,-41895,-8032,-9966,-59893
3680.TW,2024-01-08,75290,122000,-46710,-57071,2407,-101374
3680.TW,2024-01-09,234708,119000,115708,2000,45522,163230
3680.TW,2024-01-10,298020,616926,-318906,-39000,2397,-355509
3680.TW,2024-01-11,889000,242274,646726,7000,56406,710132
3680.TW,2024-01-12,43300,304000,-260700,-86425,-22542,-369667
3680.TW,2024-01-15,90000,95000,-5000,-54000,10643,-48357
3680.TW,2024-01-16,242589,115000,127589,-12000,9905,125494
3680.TW,2024-01-17,447320,233000,214320,18038,67156,299514
3680.TW,2024-01-18,68492,501000,-432508,26000,-58585,-465093
3680.TW,2024-01-19,1884098,440058,1444040,88000,300554,1832594
3680.TW,2024-01-22,845000,327020,517980,-55500,147815,610295
3680.TW,2024-01-23,1832015,786101,1045914,399000,382516,1827430
3680.TW,2024-01-24,282025,465000,-182975,237017,-85953,-31911
3680.TW,2024-01-25,531100,923000,-391900,116000,-30186,-306086
3680.TW,2024-01-26,246000,289000,-43000,160000,-43902,73098
3680.TW,2024-01-29,342000,412100,-70100,-5000,33576,-41524
3680.TW,2024-01-30,127000,227466,-100466,70000,67148,36682
3680.TW,2024-01-31,317845,355010,-37165,556000,-50882,467953
3680.TW,2024-02-01,379245,482000,-102755,451000,-24456,323789
3680.TW,2024-02-02,56840,272000,-215160,124038,-38662,-129784
3680.TW,2024-02-05,276000,274000,2000,578000,4500,584500
3680.TW,2024-02-15,1056638,734335,322303,385000,144792,852095
3680.TW,2024-02-16,326059,715045,-388986,71000,-68241,-386227
3680.TW,2024-02-19,217000,532000,-315000,87038,-1700,-229662
3680.TW,2024-02-20,363000,358569,4431,-216751,-45653,-257973
3680.TW,2024-02-21,266294,324827,-58533,227000,29226,197693
3680.TW,2024-02-22,760015,705075,54940,-49000,115729,121669
3680.TW,2024-02-23,2097000,1231549,865451,802000,298133,1965584
3680.TW,2024-02-26,715030,721000,-5970,5075,-166310,-167205
3680.TW,2024-02-27,569000,744000,-175000,-5208,-223081,-403289
3680.TW,2024-02-29,210000,674000,-464000,-2850,-42739,-509589
3680.TW,2024-03-01,315000,538000,-223000,160075,-13428,-76353
3680.TW,2024-03-04,727000,624000,103000,-2026,-66086,34888
3680.TW,2024-03-05,208035,306000,-97965,-8037,-66101,-172103
3680.TW,2024-03-06,291000,194000,97000,-161037,1569,-62468
3680.TW,2024-03-07,496000,568000,-72000,-157073,-100584,-329657
3680.TW,2024-03-08,819020,471596,347424,-177037,-222818,-52431
3680.TW,2024-03-11,187000,250106,-63106,-149000,-67020,-279126
3680.TW,2024-03-12,218000,192000,26000,-289000,-39153,-302153
3680.TW,2024-03-13,620000,290000,330000,-634073,-92966,-397039
