ticker,company_name,year_month,revenue,yoy_pct,mom_pct,source_url,notes
4763.TW,材料-KY 國際應材,2022-04,336427000,44.99851306562768,72.75346095386763,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2022-05,337102000,50.92655190168118,0.2006378798372399,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2022-06,350708000,59.59190545749091,4.036167094825904,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2022-07,352641000,52.15783569209527,0.5511707745474936,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2022-08,372572000,77.38145115216149,5.65192362771203,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2022-09,416873000,98.31546998910599,11.890587591123335,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2022-10,406194000,85.42591070939469,-2.561691450393766,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2022-11,412447000,82.88061792770742,1.5394122020512269,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2022-12,415632000,55.77768532781633,0.772220430746251,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-01,401564000,44.94174378816973,-3.384724948993345,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-02,431757000,58.450494885994566,7.5188512914504235,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-03,458932000,135.65912171876926,6.294049662194245,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-04,670178000,99.20458227193419,46.029912928276964,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-05,756503000,124.41367894583837,12.880906266693337,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-06,772555000,120.28439613581669,2.1218686508843954,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-07,837624000,137.5288182599301,8.42257185572548,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-08,921801000,147.41553310501055,10.049497149078812,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-09,1122987000,169.38348130006023,21.82531804586891,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-10,1216530000,199.4948226709405,8.32983819046882,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-11,1241760000,201.071410387274,2.0739315923158586,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2023-12,1244175000,199.34533433421873,0.19448202551217708,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2024-01,1350840000,236.39469673576318,8.573150883115321,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2024-02,1281484000,196.80676862216478,-5.134286814130462,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2024-03,929559000,102.54830781030742,-27.4623015191762,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2024-04,1402472000,109.26858237662232,50.8749848046224,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2024-05,1137649000,50.38261579927641,-18.882587317251254,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2024-06,1013961000,31.247742879147754,-10.87224618489534,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2024-07,1043694000,24.601730609438132,2.9323613038371388,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
