rank,date,ticker,company_name,theme,alpha_score,confidence_score,decision_zone,suggested_action,residual_alpha_score,revenue_confirmation_score,sector_relative_score,institutional_flow_score,narrative_score,capex_context_score,risk_penalty,risk_severity,main_positive_drivers,main_negative_drivers,risk_flags,data_quality,notes,rebalance_date,fwd_return_1m
22,2020-11-30,6271.TW,同欣電 Tong Hsing,inspection,-0.57,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.179,0.0,0.0,0.0,0.0,0.0,0.75,2,CAPEX context +0.50; residual alpha +0.18,valuation penalty -0.03,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.10831233270001395
23,2020-11-30,3363.TWO,上詮 LuxNet,optical_communication,-0.601,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.001,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.006980667741421032
24,2020-11-30,3491.TWO,昇達科 Microelectronics Technology,leo_satellite,-0.628,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.028,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.03243241071047931
25,2020-11-30,2356.TW,英業達 Inventec,ai_server_assembly,-0.66,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.06,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.03004287648880699
26,2020-11-30,2357.TW,華碩 ASUS,ai_server_assembly,-0.679,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.079,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.006024110564125884
27,2020-11-30,3081.TWO,聯亞 LandMark Optoelectronics,optical_communication,-0.756,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.156,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.02355064216454439
28,2020-11-30,3450.TWO,聯鈞 Browave,optical_communication,-0.772,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.172,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.0014326710740479864
29,2020-11-30,6213.TW,聯茂 ITEQ,pcb_substrate,-0.872,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.272,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.007299246363065226
30,2020-11-30,3105.TWO,穩懋 WIN Semi,semi_equipment,-0.891,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.247,0.0,-0.0,0.0,0.0,0.0,0.644,2,CAPEX context +0.50,valuation penalty -0.01,revenue_not_confirmed(medium),2.5,,2020-11-30,0.032835854104898976
31,2020-11-30,2436.TW,偉詮電 Weltrend,semi_equipment,-0.91,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.217,0.0,-0.0,0.0,0.0,0.0,0.693,2,CAPEX context +0.50,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.4954820052607969
32,2020-11-30,6274.TWO,台燿 Taiwan Union Tech,pcb_substrate,-0.921,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.321,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.034188128322042655
33,2020-11-30,2382.TW,廣達 Quanta,ai_server_assembly,-0.924,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.324,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.05064939000907098
34,2020-11-30,2313.TW,華通 Compeq Manufacturing,pcb_substrate,-1.132,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.532,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.09469313046364114
35,2020-11-30,6285.TW,啟碁 Wistron NeWeb,leo_satellite,-1.253,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.653,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.06045946920971135
36,2020-11-30,2368.TW,金像電 Gold Circuit Electronics,pcb_substrate,-1.262,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.662,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.021317915275244737
37,2020-11-30,3017.TW,奇鋐 Auras Technology,thermal,-1.288,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.688,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.1055479087267569
38,2020-11-30,3231.TW,緯創 Wistron,ai_server_assembly,-1.292,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.692,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.0385259676536871
39,2020-11-30,2377.TW,微星 MSI,ai_server_assembly,-1.299,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.699,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.05999991740399824
40,2020-11-30,3587.TW,閎康 Materials Analysis Technology,inspection,-1.357,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.252,0.0,-0.0,0.0,0.0,0.0,1.104,2,CAPEX context +0.50,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.06615220399501909
41,2020-11-30,5536.TW,聖暉 Acter Group,facility_cleanroom,-1.368,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.074,0.0,-0.0,0.0,0.0,0.0,1.442,2,CAPEX context +0.50; residual alpha +0.07,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.022887728789519834
42,2020-11-30,3324.TWO,雙鴻 Asia Vital Components,thermal,-1.41,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.81,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.08154505233643816
43,2020-11-30,4977.TW,眾達-KY Applied Optoelectronics,optical_communication,-1.458,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.858,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.06938779655648208
44,2020-11-30,1514.TW,亞力 Allis Electric,power_grid_energy,-1.487,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.887,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.05434775162853889
45,2020-11-30,4967.TW,十銓 Team Group,memory_hbm,-1.5,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.9,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.565217531860351
46,2020-11-30,3413.TW,京鼎 KE Holdings,semi_equipment,-1.516,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.285,0.0,0.0,0.0,0.0,0.0,1.231,2,CAPEX context +0.50,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.026894876362158815
47,2020-11-30,5347.TWO,世界先進 Vanguard,indirect,-1.525,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.385,0.0,0.0,0.0,0.0,0.0,1.14,2,,valuation penalty -0.11,revenue_not_confirmed(medium),2.5,,2020-11-30,0.10476193146239399
48,2020-11-30,6139.TW,亞翔工程 Acter,facility_cleanroom,-1.536,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.358,0.0,0.0,0.0,0.0,0.0,1.178,2,CAPEX context +0.50,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.05486728885659975
49,2020-11-30,4979.TWO,華星光通 PCL Tech,optical_communication,-1.548,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.948,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.04938273404687632
50,2020-11-30,2383.TW,台光電 Elite Material,pcb_substrate,-1.607,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.007,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.0064103194400320085
51,2020-11-30,2376.TW,技嘉 GIGABYTE,ai_server_assembly,-1.653,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.053,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.008917134602471122
52,2020-11-30,2421.TW,建準 Sunon,thermal,-1.749,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.149,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.0444048702303812
53,2020-11-30,6196.TW,帆宣 Marketech International,facility_cleanroom,-1.785,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.046,0.0,0.0,0.0,0.0,0.0,0.739,2,CAPEX context +0.50,valuation penalty -0.03,revenue_not_confirmed(medium),2.5,,2020-11-30,0.04017867906462791
54,2020-11-30,3583.TW,辛耘 Sun Tech,semi_equipment,-1.806,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.976,0.0,-0.0,0.0,0.0,0.0,0.83,2,CAPEX context +0.50,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.02258070418927982
55,2020-11-30,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-2.256,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.263,0.0,-0.0,0.0,0.0,0.0,0.992,2,CAPEX context +0.50,valuation penalty -0.08,revenue_not_confirmed(medium),2.5,,2020-11-30,0.06998654401384807
56,2020-11-30,3653.TW,健策 KEDGE,thermal,-2.436,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.836,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,-0.11290321427575667
57,2020-11-30,8996.TW,高力 KAORI,thermal,-2.454,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.954,0.0,0.0,0.0,0.0,0.0,1.5,5,,,excessive_drawdown(high); revenue_not_confirmed(medium),2.5,,2020-11-30,0.01289142440432145
58,2020-11-30,6669.TW,緯穎 Wiwynn,ai_server_assembly,-3.11,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.51,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-11-30,0.03225826658340991
59,2020-11-30,3680.TW,家登 Gudeng Precision,semi_equipment,-4.477,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.879,0.0,0.0,0.0,0.0,0.0,3.598,9,CAPEX context +0.50,valuation penalty -0.18,high_beta_ai(high); revenue_not_confirmed(medium); valuation_extreme(medium); valuation_extreme(medium),2.5,,2020-11-30,-0.05390407269159514
1,2020-12-31,2344.TW,華邦電 Winbond,memory_hbm,1.955,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,3.455,0.0,0.0,0.0,0.0,0.0,1.5,5,residual alpha +3.45,,overbought(high); revenue_not_confirmed(medium),2.5,,2020-12-31,-0.08950078168085207
2,2020-12-31,2436.TW,偉詮電 Weltrend,semi_equipment,0.903,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,2.73,0.0,0.0,0.0,0.0,0.0,1.828,5,CAPEX context +0.50; residual alpha +2.73,valuation penalty -0.07,overbought(high); revenue_not_confirmed(medium),2.5,,2020-12-31,-0.13393750520813597
3,2020-12-31,2308.TW,台達電 Delta Electronics,power_grid_energy,0.472,2.5,Neutral,No urgency.,1.072,0.0,0.0,0.0,0.0,0.0,0.6,2,residual alpha +1.07,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.07414467387515877
4,2020-12-31,8358.TW,金居 Co-Tech Development,pcb_substrate,0.423,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,1.923,0.0,0.0,0.0,0.0,0.0,1.5,5,residual alpha +1.92,,overbought(high); revenue_not_confirmed(medium),2.5,,2020-12-31,-0.026266385364808187
5,2020-12-31,6488.TWO,環球晶 GlobalWafers,gases_chemicals,0.315,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,2.651,0.0,-0.0,0.0,0.0,0.0,2.336,7,residual alpha +2.65,valuation penalty -0.05,overbought(high); revenue_not_confirmed(medium); valuation_extreme(medium),2.5,,2020-12-31,-0.11344910853177703
6,2020-12-31,4967.TW,十銓 Team Group,memory_hbm,0.197,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,1.697,0.0,0.0,0.0,0.0,0.0,1.5,5,residual alpha +1.70,,overbought(high); revenue_not_confirmed(medium),2.5,,2020-12-31,-0.10019837153213607
7,2020-12-31,2492.TW,華新科 Walsin Technology,passive_components,-0.056,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.444,0.0,0.0,0.0,0.0,0.0,1.5,5,residual alpha +1.44,,overbought(high); revenue_not_confirmed(medium),2.5,,2020-12-31,-0.04338392209759889
8,2020-12-31,8299.TWO,群聯 Phison,memory_hbm,-0.095,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.505,0.0,-0.0,0.0,0.0,0.0,0.6,2,residual alpha +0.50,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.13984955682324962
9,2020-12-31,2327.TW,國巨 Yageo,passive_components,-0.13,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.37,0.0,-0.0,0.0,0.0,0.0,1.5,5,residual alpha +1.37,,overbought(high); revenue_not_confirmed(medium),2.5,,2020-12-31,0.10810805008148461
10,2020-12-31,2408.TW,南亞科 Nanya Tech,memory_hbm,-0.208,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.292,0.0,-0.0,0.0,0.0,0.0,1.5,5,residual alpha +1.29,,overbought(high); revenue_not_confirmed(medium),2.5,,2020-12-31,-0.07949310993585734
11,2020-12-31,2356.TW,英業達 Inventec,ai_server_assembly,-0.331,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.269,0.0,-0.0,0.0,0.0,0.0,0.6,2,residual alpha +0.27,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.03124987197057394
12,2020-12-31,2451.TW,創見 Transcend,memory_hbm,-0.427,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.173,0.0,-0.0,0.0,0.0,0.0,0.6,2,residual alpha +0.17,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.05230767438776862
13,2020-12-31,6282.TW,康舒 ACBEL Polytech,power_grid_energy,-0.495,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.105,0.0,0.0,0.0,0.0,0.0,0.6,2,residual alpha +0.11,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.025906823874880303
14,2020-12-31,3260.TWO,威剛 ADATA,memory_hbm,-0.61,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.01,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.0479451407252246
15,2020-12-31,6274.TWO,台燿 Taiwan Union Tech,pcb_substrate,-0.706,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.106,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.0867768888418442
16,2020-12-31,2357.TW,華碩 ASUS,ai_server_assembly,-0.722,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.122,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.14371265112309284
17,2020-12-31,3105.TWO,穩懋 WIN Semi,semi_equipment,-0.725,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.124,0.0,-0.0,0.0,0.0,0.0,0.601,2,CAPEX context +0.50,valuation penalty -0.00,revenue_not_confirmed(medium),2.5,,2020-12-31,0.19653178851136577
18,2020-12-31,6442.TW,光聖 Luxnet Corp,optical_communication,-0.726,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.126,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.023569156253322454
19,2020-12-31,6196.TW,帆宣 Marketech International,facility_cleanroom,-0.739,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.077,0.0,0.0,0.0,0.0,0.0,0.662,2,CAPEX context +0.50,valuation penalty -0.01,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.025751191664613926
20,2020-12-31,1514.TW,亞力 Allis Electric,power_grid_energy,-0.773,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.173,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.09770130335187799
21,2020-12-31,2382.TW,廣達 Quanta,ai_server_assembly,-0.802,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.202,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.002472249467373344
22,2020-12-31,1504.TW,東元 TECO,power_grid_energy,-0.846,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.246,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.03074141487176374
23,2020-12-31,3491.TWO,昇達科 Microelectronics Technology,leo_satellite,-0.85,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.25,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.020949713692803962
24,2020-12-31,2421.TW,建準 Sunon,thermal,-0.88,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.28,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.027881176506976413
25,2020-12-31,6669.TW,緯穎 Wiwynn,ai_server_assembly,-0.897,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.297,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.17329537524339078
26,2020-12-31,1519.TW,華城 Hua Eng Wire,power_grid_energy,-0.898,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.298,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.13782707090811175
27,2020-12-31,3081.TWO,聯亞 LandMark Optoelectronics,optical_communication,-0.944,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.344,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.03185847504748318
28,2020-12-31,3450.TWO,聯鈞 Browave,optical_communication,-1.008,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.408,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.13199436660062536
29,2020-12-31,3231.TW,緯創 Wistron,ai_server_assembly,-1.012,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.412,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.008064609153183078
30,2020-12-31,6187.TWO,萬潤 Wan Run,semi_equipment,-1.034,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.088,0.0,-0.0,0.0,0.0,0.0,1.122,2,CAPEX context +0.50; residual alpha +0.09,valuation penalty -0.10,revenue_not_confirmed(medium),2.5,,2020-12-31,0.2275785668999457
31,2020-12-31,3189.TW,景碩 Kinsus,pcb_substrate,-1.081,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.481,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.03461066149551495
32,2020-12-31,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-1.09,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.111,0.0,-0.0,0.0,0.0,0.0,1.202,2,CAPEX context +0.50; residual alpha +0.11,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.10648160390158257
33,2020-12-31,6213.TW,聯茂 ITEQ,pcb_substrate,-1.112,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.512,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.028985548139590644
34,2020-12-31,6285.TW,啟碁 Wistron NeWeb,leo_satellite,-1.113,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.513,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.024453185183690107
35,2020-12-31,6139.TW,亞翔工程 Acter,facility_cleanroom,-1.154,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.007,0.0,0.0,0.0,0.0,0.0,1.161,2,CAPEX context +0.50; residual alpha +0.01,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.015100613757569992
36,2020-12-31,5347.TWO,世界先進 Vanguard,indirect,-1.169,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.007,0.0,0.0,0.0,0.0,0.0,1.163,2,,valuation penalty -0.11,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.03448280378549118
37,2020-12-31,2383.TW,台光電 Elite Material,pcb_substrate,-1.177,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.577,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.041401285329838
38,2020-12-31,3363.TWO,上詮 LuxNet,optical_communication,-1.185,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.585,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.10896310268511733
39,2020-12-31,1513.TW,中興電 Chung-Hsin Electric,power_grid_energy,-1.252,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.652,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.10634313918011329
40,2020-12-31,2377.TW,微星 MSI,ai_server_assembly,-1.275,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.675,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.015094280814518912
41,2020-12-31,4977.TW,眾達-KY Applied Optoelectronics,optical_communication,-1.296,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.696,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.09210528367219817
42,2020-12-31,8996.TW,高力 KAORI,thermal,-1.343,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.743,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.012727274392695831
43,2020-12-31,2351.TW,順德 SDI,gases_chemicals,-1.344,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.629,0.0,0.0,0.0,0.0,0.0,2.973,8,residual alpha +1.63,valuation penalty -0.11,overbought(high); revenue_not_confirmed(medium); valuation_extreme(high),2.5,,2020-12-31,-0.15274953227383226
44,2020-12-31,5536.TW,聖暉 Acter Group,facility_cleanroom,-1.375,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.0,0.0,-0.0,0.0,0.0,0.0,1.375,2,CAPEX context +0.50,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.0
45,2020-12-31,2376.TW,技嘉 GIGABYTE,ai_server_assembly,-1.411,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.811,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.01413875349490512
46,2020-12-31,2313.TW,華通 Compeq Manufacturing,pcb_substrate,-1.449,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.849,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.024137894298367546
47,2020-12-31,2368.TW,金像電 Gold Circuit Electronics,pcb_substrate,-1.54,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.94,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.03168326330218618
48,2020-12-31,3037.TW,欣興 Unimicron,pcb_substrate,-1.563,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.963,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.010297481389586638
49,2020-12-31,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-1.577,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.639,0.0,0.0,0.0,0.0,0.0,0.938,2,CAPEX context +0.50,valuation penalty -0.07,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.10691822773727122
50,2020-12-31,3324.TWO,雙鴻 Asia Vital Components,thermal,-1.578,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.978,0.0,0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.009345632115957958
51,2020-12-31,3587.TW,閎康 Materials Analysis Technology,inspection,-1.604,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.439,0.0,0.0,0.0,0.0,0.0,1.166,2,CAPEX context +0.50,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.13223164670308707
52,2020-12-31,4979.TWO,華星光通 PCL Tech,optical_communication,-1.619,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.019,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.17439696799858329
53,2020-12-31,3413.TW,京鼎 KE Holdings,semi_equipment,-1.655,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.443,0.0,-0.0,0.0,0.0,0.0,1.212,2,CAPEX context +0.50,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.028571381344205005
54,2020-12-31,3017.TW,奇鋐 Auras Technology,thermal,-1.686,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.086,0.0,-0.0,0.0,0.0,0.0,0.6,2,,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.0030257478988441333
55,2020-12-31,8046.TW,南電 Nan Ya PCB,pcb_substrate,-1.804,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.304,0.0,0.0,0.0,0.0,0.0,1.5,5,,,overbought(high); revenue_not_confirmed(medium),2.5,,2020-12-31,0.24175831315006557
56,2020-12-31,3583.TW,辛耘 Sun Tech,semi_equipment,-2.008,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.174,0.0,-0.0,0.0,0.0,0.0,0.834,2,CAPEX context +0.50,,revenue_not_confirmed(medium),2.5,,2020-12-31,-0.03627765696499874
57,2020-12-31,6271.TW,同欣電 Tong Hsing,inspection,-2.147,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.405,0.0,-0.0,0.0,0.0,0.0,0.742,2,CAPEX context +0.50,,revenue_not_confirmed(medium),2.5,,2020-12-31,0.18361604900782402
