ticker,date,per,pbr,dividend_yield
3587.TW,2024-09-05,25.9,3.96,3.36
3587.TW,2024-09-06,26.29,4.02,3.31
3587.TW,2024-09-09,25.76,3.94,3.38
3587.TW,2024-09-10,25.17,3.85,3.46
3587.TW,2024-09-11,25.9,3.96,3.36
3587.TW,2024-09-12,25.9,3.96,3.36
3587.TW,2024-09-13,25.37,3.88,3.43
3587.TW,2024-09-16,25.66,3.92,3.39
3587.TW,2024-09-18,26.63,4.07,3.27
3587.TW,2024-09-19,27.02,4.13,3.22
3587.TW,2024-09-20,26.98,4.12,3.23
3587.TW,2024-09-23,26.34,4.03,3.31
3587.TW,2024-09-24,26.44,4.04,3.29
3587.TW,2024-09-25,26.83,4.1,3.25
3587.TW,2024-09-26,26.83,4.1,3.25
3587.TW,2024-09-27,26.88,4.11,3.24
3587.TW,2024-09-30,26.29,4.02,3.31
3587.TW,2024-10-01,26.98,4.12,3.23
3587.TW,2024-10-04,26.98,4.12,3.23
3587.TW,2024-10-07,27.9,4.26,3.12
3587.TW,2024-10-08,27.51,4.2,3.17
3587.TW,2024-10-09,26.83,4.1,3.25
3587.TW,2024-10-11,26.93,4.11,3.23
3587.TW,2024-10-14,27.02,4.13,3.22
3587.TW,2024-10-15,27.02,4.13,3.22
3587.TW,2024-10-16,26.49,4.05,3.29
3587.TW,2024-10-17,26.73,4.08,3.26
3587.TW,2024-10-18,27.02,4.13,3.22
3587.TW,2024-10-21,28.34,4.33,3.07
3587.TW,2024-10-22,27.85,4.26,3.13
3587.TW,2024-10-23,28.05,4.29,3.1
3587.TW,2024-10-24,27.41,4.19,3.18
3587.TW,2024-10-25,27.41,4.19,3.18
3587.TW,2024-10-28,26.93,4.11,3.23
3587.TW,2024-10-29,26.68,4.08,3.26
3587.TW,2024-10-30,26.49,4.05,3.29
3587.TW,2024-11-01,26.15,4.0,3.33
3587.TW,2024-11-04,25.57,3.75,3.33
3587.TW,2024-11-05,25.24,3.7,3.37
3587.TW,2024-11-06,25.72,3.77,3.31
3587.TW,2024-11-07,25.72,3.77,3.31
3587.TW,2024-11-08,25.43,3.73,3.35
3587.TW,2024-11-11,25.14,3.69,3.39
3587.TW,2024-11-12,24.52,3.6,3.47
3587.TW,2024-11-13,24.62,3.61,3.46
3587.TW,2024-11-14,24.67,3.62,3.45
3587.TW,2024-11-15,24.76,3.63,3.44
3587.TW,2024-11-18,23.95,3.51,3.56
3587.TW,2024-11-19,24.81,3.64,3.43
3587.TW,2024-11-20,24.48,3.59,3.48
3587.TW,2024-11-21,24.43,3.58,3.49
3587.TW,2024-11-22,24.62,3.61,3.46
3587.TW,2024-11-25,24.86,3.64,3.43
3587.TW,2024-11-26,24.86,3.64,3.43
3587.TW,2024-11-27,24.28,3.56,3.51
3587.TW,2024-11-28,24.24,3.55,3.51
3587.TW,2024-11-29,24.43,3.58,3.49
3587.TW,2024-12-02,24.52,3.6,3.47
3587.TW,2024-12-03,24.86,3.64,3.43
3587.TW,2024-12-04,25.0,3.67,3.41
3587.TW,2024-12-05,25.0,3.67,3.41
3587.TW,2024-12-06,24.67,3.62,3.45
3587.TW,2024-12-09,24.43,3.58,3.49
3587.TW,2024-12-10,24.38,3.57,3.49
3587.TW,2024-12-11,24.28,3.56,3.51
3587.TW,2024-12-12,24.19,3.55,3.52
3587.TW,2024-12-13,23.57,3.46,3.61
3587.TW,2024-12-16,23.14,3.39,3.68
3587.TW,2024-12-17,23.52,3.45,3.62
3587.TW,2024-12-18,23.85,3.5,3.57
3587.TW,2024-12-19,23.76,3.48,3.58
3587.TW,2024-12-20,23.76,3.48,3.58
3587.TW,2024-12-23,24.0,3.52,3.55
3587.TW,2024-12-24,24.05,3.53,3.54
3587.TW,2024-12-25,24.28,3.56,3.51
3587.TW,2024-12-26,24.19,3.55,3.52
3587.TW,2024-12-27,24.09,3.53,3.54
3587.TW,2024-12-30,23.71,3.48,3.59
3587.TW,2024-12-31,23.66,3.47,3.6
3587.TW,2025-01-02,23.47,3.44,3.63
3587.TW,2025-01-03,23.04,3.38,3.7
3587.TW,2025-01-06,23.43,3.44,3.64
3587.TW,2025-01-07,24.33,3.57,3.5
3587.TW,2025-01-08,23.9,3.5,3.56
3587.TW,2025-01-09,24.09,3.53,3.54
3587.TW,2025-01-10,23.81,3.49,3.58
3587.TW,2025-01-13,22.85,3.35,3.73
3587.TW,2025-01-14,23.23,3.41,3.67
3587.TW,2025-01-15,23.0,3.37,3.7
3587.TW,2025-01-16,23.28,3.41,3.66
3587.TW,2025-01-17,23.14,3.39,3.68
3587.TW,2025-01-20,23.38,3.43,3.64
3587.TW,2025-01-21,23.19,3.4,3.67
3587.TW,2025-01-22,23.57,3.46,3.61
3587.TW,2025-02-03,22.47,3.3,3.79
3587.TW,2025-02-04,21.8,3.2,3.91
3587.TW,2025-02-05,21.95,3.22,3.88
3587.TW,2025-02-06,22.52,3.3,3.78
3587.TW,2025-02-07,22.95,3.37,3.71
3587.TW,2025-02-10,22.33,3.27,3.81
3587.TW,2025-02-11,22.23,3.26,3.83
3587.TW,2025-02-12,21.99,3.23,3.87
3587.TW,2025-02-13,22.23,3.26,3.83
3587.TW,2025-02-14,21.9,3.21,3.89
3587.TW,2025-02-17,21.9,3.21,3.89
3587.TW,2025-02-18,22.23,3.26,3.83
3587.TW,2025-02-19,22.23,3.26,3.83
3587.TW,2025-02-20,22.09,3.24,3.86
3587.TW,2025-02-21,22.04,3.23,3.86
3587.TW,2025-02-24,21.9,3.21,3.89
3587.TW,2025-02-25,21.37,3.13,3.99
3587.TW,2025-02-26,21.23,3.11,4.01
3587.TW,2025-02-27,20.66,3.03,4.12
3587.TW,2025-03-03,19.85,2.91,4.29
3587.TW,2025-03-04,20.8,3.05,4.09
3587.TW,2025-03-05,21.04,3.09,4.05
3587.TW,2025-03-06,20.66,3.03,4.12
3587.TW,2025-03-07,20.18,2.96,4.22
3587.TW,2025-03-10,19.87,2.83,3.39
3587.TW,2025-03-11,19.39,2.77,3.47
3587.TW,2025-03-12,19.2,2.74,3.51
3587.TW,2025-03-13,18.62,2.66,3.62
3587.TW,2025-03-14,18.77,2.68,3.59
3587.TW,2025-03-17,18.62,2.66,3.62
3587.TW,2025-03-18,18.77,2.68,3.59
3587.TW,2025-03-19,18.33,2.61,3.67
3587.TW,2025-03-20,18.58,2.65,3.63
3587.TW,2025-03-21,18.33,2.61,3.67
3587.TW,2025-03-24,18.0,2.57,3.74
3587.TW,2025-03-25,17.85,2.55,3.77
3587.TW,2025-03-26,18.0,2.57,3.74
3587.TW,2025-03-27,17.56,2.5,3.84
3587.TW,2025-03-28,16.79,2.39,4.01
3587.TW,2025-03-31,15.88,2.26,4.24
3587.TW,2025-04-01,16.6,2.37,4.06
3587.TW,2025-04-02,16.89,2.41,3.99
3587.TW,2025-04-07,15.21,2.17,4.43
3587.TW,2025-04-08,13.81,1.97,4.88
3587.TW,2025-04-09,13.38,1.91,5.04
3587.TW,2025-04-10,14.68,2.09,4.59
3587.TW,2025-04-11,14.58,2.08,4.62
3587.TW,2025-04-14,14.63,2.09,4.61
3587.TW,2025-04-15,15.16,2.16,4.44
3587.TW,2025-04-16,14.63,2.09,4.61
3587.TW,2025-04-17,14.63,2.09,4.61
3587.TW,2025-04-18,14.49,2.07,4.65
3587.TW,2025-04-21,13.81,1.97,4.88
3587.TW,2025-04-22,14.0,2.0,4.81
3587.TW,2025-04-23,14.77,2.11,4.56
3587.TW,2025-04-24,14.73,2.1,4.58
3587.TW,2025-04-25,15.01,2.14,4.49
3587.TW,2025-04-28,15.21,2.17,4.43
3587.TW,2025-04-29,15.3,2.18,4.4
3587.TW,2025-04-30,14.97,2.13,4.5
3587.TW,2025-05-02,15.3,2.18,4.4
3587.TW,2025-05-05,14.92,2.13,4.52
3587.TW,2025-05-06,14.68,2.09,4.59
3587.TW,2025-05-07,13.96,1.99,4.83
3587.TW,2025-05-08,14.15,2.02,4.76
3587.TW,2025-05-09,14.2,2.02,4.75
3587.TW,2025-05-12,14.68,2.09,4.59
3587.TW,2025-05-13,17.43,2.29,4.49
3587.TW,2025-05-14,17.37,2.28,4.5
3587.TW,2025-05-15,17.21,2.26,4.55
3587.TW,2025-05-16,17.37,2.28,4.5
3587.TW,2025-05-19,16.59,2.18,4.71
3587.TW,2025-05-20,16.31,2.14,4.79
3587.TW,2025-05-21,16.76,2.2,4.67
3587.TW,2025-05-22,16.37,2.15,4.78
3587.TW,2025-05-23,16.54,2.17,4.73
3587.TW,2025-05-26,16.31,2.14,4.79
3587.TW,2025-05-27,16.09,2.12,4.86
3587.TW,2025-05-28,15.75,2.07,4.96
3587.TW,2025-05-29,16.31,2.14,4.79
3587.TW,2025-06-02,15.92,2.09,4.91
3587.TW,2025-06-03,16.2,2.13,4.83
3587.TW,2025-06-04,16.42,2.16,4.76
3587.TW,2025-06-05,16.37,2.15,4.78
3587.TW,2025-06-06,16.2,2.13,4.83
3587.TW,2025-06-09,17.26,2.27,4.53
3587.TW,2025-06-10,18.66,2.45,4.19
3587.TW,2025-06-11,18.66,2.45,4.19
3587.TW,2025-06-12,19.11,2.51,4.09
3587.TW,2025-06-13,18.55,2.44,4.22
3587.TW,2025-06-16,18.38,2.42,4.26
3587.TW,2025-06-17,18.72,2.46,4.18
3587.TW,2025-06-18,18.77,2.47,4.17
3587.TW,2025-06-19,18.44,2.42,4.24
3587.TW,2025-06-20,18.44,2.42,4.24
3587.TW,2025-06-23,18.6,2.45,4.2
3587.TW,2025-06-24,18.66,2.45,4.19
3587.TW,2025-06-25,18.04,2.37,4.33
3587.TW,2025-06-26,17.88,2.35,4.38
3587.TW,2025-06-27,18.16,2.39,4.31
3587.TW,2025-06-30,18.04,2.37,4.33
3587.TW,2025-07-01,17.82,2.34,4.39
3587.TW,2025-07-02,18.1,2.38,4.32
3587.TW,2025-07-03,18.21,2.39,4.29
3587.TW,2025-07-04,17.88,2.35,4.38
3587.TW,2025-07-07,17.54,2.31,4.46
3587.TW,2025-07-08,17.71,2.33,4.42
3587.TW,2025-07-09,19.05,2.5,4.07
3587.TW,2025-07-10,20.61,2.71,3.76
3587.TW,2025-07-11,20.34,2.67,3.81
3587.TW,2025-07-14,19.83,2.61,3.91
3587.TW,2025-07-15,21.34,2.81,3.63
3587.TW,2025-07-16,21.34,2.81,3.63
3587.TW,2025-07-17,23.46,3.08,3.3
3587.TW,2025-07-18,23.74,3.12,3.27
3587.TW,2025-07-21,23.69,3.11,3.27
3587.TW,2025-07-22,22.68,2.98,3.42
3587.TW,2025-07-23,22.4,2.95,3.46
3587.TW,2025-07-24,22.18,2.92,3.5
3587.TW,2025-07-25,23.52,3.09,3.3
3587.TW,2025-07-28,22.96,3.02,3.38
3587.TW,2025-07-29,22.01,2.89,3.52
3587.TW,2025-07-30,21.68,2.85,3.58
3587.TW,2025-07-31,21.45,2.82,3.61
3587.TW,2025-08-01,22.01,2.89,3.52
3587.TW,2025-08-04,26.56,2.95,3.7
3587.TW,2025-08-05,27.76,3.09,3.54
3587.TW,2025-08-06,27.62,3.07,3.56
3587.TW,2025-08-07,28.26,3.14,3.48
3587.TW,2025-08-08,27.27,3.03,3.6
3587.TW,2025-08-11,26.84,2.99,3.66
3587.TW,2025-08-12,26.49,2.95,3.71
3587.TW,2025-08-13,26.63,2.96,3.69
3587.TW,2025-08-14,26.84,2.99,3.66
3587.TW,2025-08-15,26.42,2.94,3.72
3587.TW,2025-08-18,25.99,2.89,3.78
3587.TW,2025-08-19,26.2,2.91,3.75
3587.TW,2025-08-20,25.28,2.81,3.89
3587.TW,2025-08-21,26.06,2.9,3.77
3587.TW,2025-08-22,25.92,2.88,3.79
3587.TW,2025-08-25,26.49,2.95,3.71
3587.TW,2025-08-26,26.77,2.98,3.67
3587.TW,2025-08-27,27.41,3.05,3.59
3587.TW,2025-08-28,27.2,3.02,3.61
3587.TW,2025-08-29,27.62,3.07,3.56
3587.TW,2025-09-01,26.91,2.99,3.65
3587.TW,2025-09-02,27.2,3.02,3.61
3587.TW,2025-09-03,27.2,3.02,3.61
3587.TW,2025-09-04,27.2,3.02,3.61
3587.TW,2025-09-05,27.97,3.11,3.51
3587.TW,2025-09-08,27.83,3.1,3.53
3587.TW,2025-09-09,27.55,3.06,3.57
3587.TW,2025-09-10,27.55,3.06,3.57
3587.TW,2025-09-11,28.47,3.17,3.45
3587.TW,2025-09-12,28.97,3.22,3.39
3587.TW,2025-09-15,28.47,3.17,3.45
3587.TW,2025-09-16,28.97,3.22,3.39
3587.TW,2025-09-17,29.67,3.3,3.31
3587.TW,2025-09-18,29.75,3.31,3.3
3587.TW,2025-09-19,29.53,3.28,3.33
3587.TW,2025-09-22,29.6,3.29,3.32
3587.TW,2025-09-23,29.96,3.33,3.28
3587.TW,2025-09-24,29.46,3.28,3.34
3587.TW,2025-09-25,29.82,3.32,3.3
3587.TW,2025-09-26,28.82,3.21,3.41
3587.TW,2025-09-30,28.9,3.21,3.4
3587.TW,2025-10-01,28.75,3.2,3.42
3587.TW,2025-10-02,28.82,3.21,3.41
3587.TW,2025-10-03,28.54,3.17,3.44
3587.TW,2025-10-07,28.68,3.19,3.43
3587.TW,2025-10-08,29.11,3.24,3.38
3587.TW,2025-10-09,29.53,3.28,3.33
3587.TW,2025-10-13,28.61,3.18,3.44
3587.TW,2025-10-14,28.9,3.21,3.4
3587.TW,2025-10-15,29.46,3.28,3.34
3587.TW,2025-10-16,30.31,3.37,3.24
3587.TW,2025-10-17,29.82,3.32,3.3
3587.TW,2025-10-20,30.59,3.4,3.21
3587.TW,2025-10-21,30.95,3.44,3.18
3587.TW,2025-10-22,29.75,3.31,3.3
3587.TW,2025-10-23,29.6,3.29,3.32
3587.TW,2025-10-27,29.25,3.25,3.36
3587.TW,2025-10-28,28.82,3.21,3.41
3587.TW,2025-10-29,29.04,3.23,3.38
3587.TW,2025-10-30,28.4,3.16,3.46
3587.TW,2025-10-31,28.75,3.2,3.42
3587.TW,2025-11-03,29.32,3.26,3.35
3587.TW,2025-11-04,28.19,3.13,3.49
3587.TW,2025-11-05,27.41,3.05,3.59
3587.TW,2025-11-06,27.41,3.05,3.59
3587.TW,2025-11-07,30.41,2.83,3.6
3587.TW,2025-11-10,31.04,2.89,3.53
3587.TW,2025-11-11,31.28,2.91,3.5
3587.TW,2025-11-12,31.6,2.94,3.47
3587.TW,2025-11-13,30.09,2.8,3.64
3587.TW,2025-11-14,29.23,2.72,3.75
3587.TW,2025-11-17,29.94,2.79,3.66
3587.TW,2025-11-18,28.91,2.69,3.79
3587.TW,2025-11-19,28.52,2.65,3.84
3587.TW,2025-11-20,29.62,2.76,3.7
3587.TW,2025-11-21,28.52,2.65,3.84
3587.TW,2025-11-24,29.15,2.71,3.76
3587.TW,2025-11-25,29.23,2.72,3.75
3587.TW,2025-11-26,29.94,2.79,3.66
3587.TW,2025-11-27,30.81,2.87,3.56
3587.TW,2025-11-28,31.44,2.93,3.49
3587.TW,2025-12-01,31.44,2.93,3.49
3587.TW,2025-12-02,31.52,2.93,3.48
3587.TW,2025-12-03,31.52,2.93,3.48
3587.TW,2025-12-04,32.39,3.01,3.38
3587.TW,2025-12-05,32.7,3.04,3.35
3587.TW,2025-12-08,33.18,3.09,3.3
3587.TW,2025-12-09,32.15,2.99,3.41
3587.TW,2025-12-10,31.99,2.98,3.43
3587.TW,2025-12-11,32.62,3.04,3.36
3587.TW,2025-12-12,32.31,3.01,3.39
3587.TW,2025-12-15,31.83,2.96,3.44
3587.TW,2025-12-16,30.96,2.88,3.54
3587.TW,2025-12-17,30.41,2.83,3.6
3587.TW,2025-12-18,30.25,2.82,3.62
3587.TW,2025-12-19,30.41,2.83,3.6
3587.TW,2025-12-22,30.49,2.84,3.6
3587.TW,2025-12-23,29.78,2.77,3.68
3587.TW,2025-12-24,29.07,2.71,3.77
3587.TW,2025-12-26,29.38,2.73,3.73
3587.TW,2025-12-29,29.46,2.74,3.72
3587.TW,2025-12-30,28.99,2.7,3.78
3587.TW,2025-12-31,29.3,2.73,3.74
3587.TW,2026-01-02,30.33,2.82,3.61
3587.TW,2026-01-05,30.41,2.83,3.6
3587.TW,2026-01-06,30.02,2.79,3.65
3587.TW,2026-01-07,30.09,2.8,3.64
3587.TW,2026-01-08,29.86,2.78,3.67
3587.TW,2026-01-09,30.17,2.81,3.63
3587.TW,2026-01-12,30.49,2.84,3.6
3587.TW,2026-01-13,29.78,2.77,3.68
3587.TW,2026-01-14,30.33,2.82,3.61
3587.TW,2026-01-15,29.62,2.76,3.7
3587.TW,2026-01-16,30.81,2.87,3.56
3587.TW,2026-01-19,30.33,2.82,3.61
3587.TW,2026-01-20,31.44,2.93,3.49
3587.TW,2026-01-21,30.25,2.82,3.62
3587.TW,2026-01-22,30.57,2.84,3.59
3587.TW,2026-01-23,30.41,2.83,3.6
3587.TW,2026-01-26,31.2,2.9,3.51
3587.TW,2026-01-27,32.23,3.0,3.4
3587.TW,2026-01-28,33.49,3.12,3.27
3587.TW,2026-01-29,33.02,3.07,3.32
3587.TW,2026-01-30,31.91,2.97,3.44
3587.TW,2026-02-02,32.39,3.01,3.38
3587.TW,2026-02-03,32.86,3.06,3.34
3587.TW,2026-02-04,33.49,3.12,3.27
3587.TW,2026-02-05,34.44,3.2,3.18
3587.TW,2026-02-06,33.73,3.14,3.25
3587.TW,2026-02-09,33.02,3.07,3.32
3587.TW,2026-02-10,32.31,3.01,3.39
3587.TW,2026-02-11,32.78,3.05,3.34
3587.TW,2026-02-23,33.02,3.07,3.32
3587.TW,2026-02-24,33.81,3.15,3.24
3587.TW,2026-02-25,34.2,3.18,3.21
3587.TW,2026-02-26,34.52,3.21,3.18
3587.TW,2026-03-02,34.68,3.23,3.16
3587.TW,2026-03-03,33.89,3.15,3.23
3587.TW,2026-03-04,31.75,2.96,3.45
3587.TW,2026-03-05,33.81,3.15,3.24
3587.TW,2026-03-06,33.81,3.15,3.24
3587.TW,2026-03-09,31.72,2.66,2.33
3587.TW,2026-03-10,30.49,2.56,2.42
3587.TW,2026-03-11,31.15,2.61,2.37
3587.TW,2026-03-12,30.33,2.55,2.43
3587.TW,2026-03-13,30.74,2.58,2.4
3587.TW,2026-03-16,30.82,2.59,2.39
3587.TW,2026-03-17,30.66,2.57,2.41
3587.TW,2026-03-18,31.15,2.61,2.37
3587.TW,2026-03-19,34.26,2.88,2.15
3587.TW,2026-03-20,37.62,3.16,1.96
3587.TW,2026-03-23,40.25,3.38,1.83
3587.TW,2026-03-24,39.34,3.3,1.88
3587.TW,2026-03-25,41.23,3.46,1.79
3587.TW,2026-03-26,38.03,3.19,1.94
3587.TW,2026-03-27,37.54,3.15,1.97
3587.TW,2026-03-30,38.69,3.25,1.91
3587.TW,2026-03-31,35.25,2.96,2.09
3587.TW,2026-04-01,37.21,3.12,1.98
3587.TW,2026-04-02,37.21,3.12,1.98
3587.TW,2026-04-07,38.77,3.25,1.9
3587.TW,2026-04-08,41.72,3.5,1.77
3587.TW,2026-04-09,43.11,3.62,1.71
3587.TW,2026-04-10,47.38,3.98,1.56
3587.TW,2026-04-13,52.05,4.37,1.42
3587.TW,2026-04-14,50.49,4.24,1.46
3587.TW,2026-04-15,49.84,4.18,1.48
3587.TW,2026-04-16,54.75,4.6,1.35
3587.TW,2026-04-17,60.16,5.05,1.23
3587.TW,2026-04-20,60.49,5.08,1.22
3587.TW,2026-04-21,60.49,5.08,1.22
3587.TW,2026-04-22,58.44,4.91,1.26
3587.TW,2026-04-23,54.59,4.58,1.35
3587.TW,2026-04-24,56.97,4.78,1.29
3587.TW,2026-04-27,51.31,4.31,1.44
3587.TW,2026-04-28,53.69,4.51,1.37
3587.TW,2026-04-29,52.7,4.42,1.4
3587.TW,2026-04-30,54.34,4.56,1.36
3680.TW,2020-01-02,38.79,8.34,0.14
3680.TW,2020-01-03,38.48,8.27,0.14
3680.TW,2020-01-06,38.9,8.36,0.14
3680.TW,2020-01-07,39.75,8.54,0.14
3680.TW,2020-01-08,39.43,8.47,0.14
3680.TW,2020-01-09,40.8,8.77,0.13
3680.TW,2020-01-10,39.75,8.54,0.14
3680.TW,2020-01-13,39.85,8.56,0.13
3680.TW,2020-01-14,39.75,8.54,0.14
3680.TW,2020-01-15,39.96,8.59,0.13
3680.TW,2020-01-16,39.22,8.43,0.14
3680.TW,2020-01-17,38.27,8.22,0.14
3680.TW,2020-01-20,38.37,8.25,0.14
3680.TW,2020-01-30,34.57,7.43,0.16
3680.TW,2020-01-31,36.36,7.81,0.15
3680.TW,2020-02-03,37.0,7.95,0.15
3680.TW,2020-02-04,37.21,8.0,0.14
3680.TW,2020-02-05,36.26,7.79,0.15
3680.TW,2020-02-06,36.68,7.88,0.15
3680.TW,2020-02-07,35.31,7.59,0.15
3680.TW,2020-02-10,35.73,7.68,0.15
3680.TW,2020-02-11,36.68,7.88,0.15
3680.TW,2020-02-12,36.47,7.84,0.15
3680.TW,2020-02-13,35.73,7.68,0.15
3680.TW,2020-02-14,36.26,7.79,0.15
3680.TW,2020-02-17,36.58,7.86,0.15
3680.TW,2020-02-18,35.73,7.68,0.15
3680.TW,2020-02-19,36.47,7.84,0.15
3680.TW,2020-02-20,38.48,8.27,0.14
3680.TW,2020-02-21,37.84,8.13,0.14
3680.TW,2020-02-24,38.48,8.27,0.14
3680.TW,2020-02-25,38.79,8.34,0.14
3680.TW,2020-02-26,37.63,8.09,0.14
3680.TW,2020-02-27,36.05,7.75,0.15
3680.TW,2020-03-02,35.31,7.59,0.15
3680.TW,2020-03-03,35.52,7.63,0.15
3680.TW,2020-03-04,35.31,7.59,0.57
3680.TW,2020-03-05,36.47,7.84,0.55
3680.TW,2020-03-06,36.68,7.88,0.55
3680.TW,2020-03-09,34.88,7.5,0.58
3680.TW,2020-03-10,34.88,7.5,0.58
3680.TW,2020-03-11,33.83,7.27,1.28
3680.TW,2020-03-12,30.34,6.52,1.43
3680.TW,2020-03-13,27.38,5.88,1.58
3680.TW,2020-03-16,24.74,5.32,1.75
3680.TW,2020-03-17,22.3,4.79,1.95
3680.TW,2020-03-18,20.93,4.5,2.07
3680.TW,2020-03-19,18.84,4.05,2.3
3680.TW,2020-03-20,30.15,3.9,2.09
3680.TW,2020-03-23,29.6,3.82,2.13
3680.TW,2020-03-24,32.46,4.19,1.95
3680.TW,2020-03-25,35.69,4.61,1.77
3680.TW,2020-03-26,39.23,5.07,1.61
3680.TW,2020-03-27,39.69,5.13,1.59
3680.TW,2020-03-30,40.15,5.19,1.57
3680.TW,2020-03-31,39.54,5.11,1.6
3680.TW,2020-04-01,38.92,5.03,1.62
3680.TW,2020-04-06,40.62,5.25,1.55
3680.TW,2020-04-07,40.77,5.27,1.55
3680.TW,2020-04-08,42.62,5.5,1.48
3680.TW,2020-04-09,40.15,5.19,1.57
3680.TW,2020-04-10,40.46,5.23,1.56
3680.TW,2020-04-13,41.85,5.41,1.51
3680.TW,2020-04-14,42.31,5.47,1.49
3680.TW,2020-04-15,42.46,5.48,1.49
3680.TW,2020-04-16,44.62,5.76,1.42
3680.TW,2020-04-17,46.46,6.0,1.36
3680.TW,2020-04-20,45.69,5.9,1.38
3680.TW,2020-04-21,43.69,5.64,1.45
3680.TW,2020-04-22,44.62,5.76,1.42
3680.TW,2020-04-23,44.77,5.78,1.41
3680.TW,2020-04-24,45.54,5.88,1.39
3680.TW,2020-04-27,46.77,6.04,1.35
3680.TW,2020-04-28,46.31,5.98,1.36
3680.TW,2020-04-29,46.62,6.02,1.35
3680.TW,2020-04-30,51.23,6.62,1.23
3680.TW,2020-05-04,54.31,7.02,1.16
3680.TW,2020-05-05,57.31,6.95,1.16
3680.TW,2020-05-06,60.06,7.29,1.11
3680.TW,2020-05-07,60.71,7.37,1.1
3680.TW,2020-05-08,60.71,7.37,1.1
3680.TW,2020-05-11,61.04,7.4,1.09
3680.TW,2020-05-12,62.5,7.58,1.07
3680.TW,2020-05-13,59.74,7.25,1.12
3680.TW,2020-05-14,56.33,6.83,1.18
3680.TW,2020-05-15,59.42,7.21,1.12
3680.TW,2020-05-18,57.31,6.95,1.16
3680.TW,2020-05-19,57.31,6.95,1.16
3680.TW,2020-05-20,62.01,7.52,1.07
3680.TW,2020-05-21,68.18,8.27,0.98
3680.TW,2020-05-22,74.35,9.02,0.9
3680.TW,2020-05-25,73.21,8.88,0.91
3680.TW,2020-05-26,73.05,8.86,0.91
3680.TW,2020-05-27,74.19,9.0,0.9
3680.TW,2020-05-28,69.32,8.41,0.96
3680.TW,2020-05-29,70.45,8.55,0.95
3680.TW,2020-06-01,68.99,8.37,0.97
3680.TW,2020-06-02,69.32,8.41,0.96
3680.TW,2020-06-03,72.08,8.74,0.92
3680.TW,2020-06-04,72.4,8.78,0.92
3680.TW,2020-06-05,72.89,8.84,0.91
3680.TW,2020-06-08,77.92,9.45,0.86
3680.TW,2020-06-09,76.79,9.31,0.87
3680.TW,2020-06-10,75.65,9.18,0.88
3680.TW,2020-06-11,73.38,8.9,0.91
3680.TW,2020-06-12,75.0,9.1,0.89
3680.TW,2020-06-15,72.24,8.76,0.92
3680.TW,2020-06-16,74.51,9.04,0.89
3680.TW,2020-06-17,75.32,9.14,0.88
3680.TW,2020-06-18,77.27,9.37,0.86
3680.TW,2020-06-19,79.71,9.67,0.84
3680.TW,2020-06-22,76.79,9.31,0.87
3680.TW,2020-06-23,76.62,9.29,0.87
3680.TW,2020-06-24,78.57,9.53,0.85
3680.TW,2020-06-29,76.95,9.33,0.87
3680.TW,2020-06-30,80.19,9.73,0.83
3680.TW,2020-07-01,88.15,10.69,0.76
3680.TW,2020-07-02,95.78,11.62,0.7
3680.TW,2020-07-03,95.78,11.62,0.7
3680.TW,2020-07-06,104.87,12.72,0.64
3680.TW,2020-07-07,100.97,12.25,0.66
3680.TW,2020-07-08,107.14,13.0,0.62
3680.TW,2020-07-09,100.65,12.21,0.66
3680.TW,2020-07-10,97.56,11.84,0.68
3680.TW,2020-07-13,95.62,11.6,0.7
3680.TW,2020-07-14,91.72,11.13,0.73
3680.TW,2020-07-15,89.94,10.91,0.74
3680.TW,2020-07-16,92.86,11.26,0.72
3680.TW,2020-07-17,89.61,10.87,0.74
3680.TW,2020-07-20,86.04,10.44,0.77
3680.TW,2020-07-21,94.64,11.48,0.7
3680.TW,2020-07-22,98.38,11.93,0.68
3680.TW,2020-07-23,97.08,11.78,0.69
3680.TW,2020-07-24,96.75,11.74,0.69
3680.TW,2020-07-27,97.73,11.86,0.68
3680.TW,2020-07-28,87.99,10.67,0.76
3680.TW,2020-07-29,91.72,11.13,0.73
3680.TW,2020-07-30,91.56,11.11,0.73
3680.TW,2020-07-31,92.69,11.24,0.72
3680.TW,2020-08-03,92.37,11.21,0.72
3680.TW,2020-08-04,93.18,11.3,0.72
3680.TW,2020-08-05,100.81,12.23,0.65
3680.TW,2020-08-06,98.38,11.93,0.67
3680.TW,2020-08-07,97.4,11.82,0.68
3680.TW,2020-08-10,91.56,11.11,0.72
3680.TW,2020-08-11,88.15,10.69,0.75
3680.TW,2020-08-12,85.99,10.44,0.77
3680.TW,2020-08-13,85.67,10.4,0.77
3680.TW,2020-08-14,87.3,10.6,0.76
3680.TW,2020-08-17,85.99,10.44,0.77
3680.TW,2020-08-18,81.76,9.92,0.81
3680.TW,2020-08-19,80.46,9.77,0.82
3680.TW,2020-08-20,72.15,8.76,0.92
3680.TW,2020-08-21,78.83,9.57,0.84
3680.TW,2020-08-24,83.39,10.12,0.79
3680.TW,2020-08-25,84.69,10.28,0.78
3680.TW,2020-08-26,89.58,10.87,0.74
3680.TW,2020-08-27,87.3,10.6,0.76
3680.TW,2020-08-28,88.93,10.79,0.74
3680.TW,2020-08-31,88.27,10.72,0.75
3680.TW,2020-09-01,87.95,10.68,0.75
3680.TW,2020-09-02,86.97,10.56,0.76
