ticker,company_name,year_month,revenue,yoy_pct,mom_pct,source_url,notes
6187.TWO,萬潤 Wan Run,2022-07,264031000,-1.2144703809156776,4.586614485129847,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2022-08,198612000,-26.637264245030035,-24.777014820229446,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2022-09,210011000,-23.124144343331555,5.739330956840472,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2022-10,155381000,-40.36560278788437,-26.01292313259782,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2022-11,116180000,-42.05572983945377,-25.22895334693431,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2022-12,110671000,-10.51465534667475,-4.741779996557072,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2023-01,63385000,-46.76258388557126,-42.72664022191902,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2023-02,74346000,-52.675098824293265,17.29273487418159,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2023-03,72456000,-64.72409663190489,-2.542167702364617,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2023-04,80955000,-69.69067301644353,11.72987744286187,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2023-05,83113000,-66.54066022544282,2.6656784633438235,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2023-06,92346000,-63.42037298179456,11.108972122291338,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2023-07,100448000,-61.95598244145574,8.773525653520453,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2023-08,101889000,-48.6994743520029,1.4345731124562056,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
