rank,date,ticker,company_name,theme,alpha_score,confidence_score,decision_zone,suggested_action,residual_alpha_score,revenue_confirmation_score,sector_relative_score,institutional_flow_score,narrative_score,capex_context_score,risk_penalty,risk_severity,main_positive_drivers,main_negative_drivers,risk_flags,data_quality,notes,rebalance_date,fwd_return_1m
13,2023-11-30,3680.TW,家登 Gudeng Precision,semi_equipment,-1.169,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.358,0.891,-1.126,0.095,0.05,0.0,0.721,0,CAPEX context +0.50; revenue accel +0.89,valuation penalty -0.14,,2.5,,2023-11-30,-0.019585573961917846
14,2023-11-30,1727.TW,中華化學 China Chemical & Pharmaceutical,gases_chemicals,-1.442,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.269,-0.15,-0.052,0.081,0.0,0.0,1.052,3,,valuation penalty -0.03,revenue_not_confirmed(high),2.5,,2023-11-30,-0.025337777262062322
15,2023-11-30,6196.TW,帆宣 Marketech International,facility_cleanroom,-1.486,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.342,-0.739,-0.046,0.007,0.05,0.0,0.417,0,CAPEX context +0.50,,,2.5,,2023-11-30,0.04460967761918466
16,2023-11-30,3583.TW,辛耘 Sun Tech,semi_equipment,-1.67,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.192,0.027,0.622,0.185,0.05,0.0,1.362,3,CAPEX context +0.50; revenue accel +0.03,valuation penalty -0.09,high_beta_ai(high),2.5,,2023-11-30,-0.03167416301680981
17,2023-11-30,3413.TW,京鼎 KE Holdings,semi_equipment,-2.574,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.603,-1.104,-0.719,0.129,0.05,0.0,1.534,3,CAPEX context +0.50; residual alpha +0.60,,revenue_not_confirmed(high),2.5,,2023-11-30,0.06582284035051433
18,2023-11-30,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-2.775,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.255,-2.027,-0.445,0.269,0.05,0.0,0.367,0,CAPEX context +0.50,,,2.5,,2023-11-30,0.08179965345985374
19,2023-11-30,6202.TW,盛群 Holtek,semi_equipment,-2.986,4.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.088,0.012,-0.716,0.017,0.05,0.0,2.437,6,CAPEX context +0.50; residual alpha +0.09; revenue accel +0.01,valuation penalty -0.13,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-11-30,-0.005961216461343732
20,2023-11-30,3587.TW,閎康 Materials Analysis Technology,inspection,-3.084,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.264,-0.719,-0.684,-0.381,0.05,0.0,0.085,0,CAPEX context +0.50,valuation penalty -0.02,,2.5,,2023-11-30,-0.02515724824188026
21,2023-11-30,6187.TWO,萬潤 Wan Run,semi_equipment,-5.368,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.887,0.626,-0.631,-0.078,0.05,0.0,4.447,12,CAPEX context +0.50; revenue accel +0.63,valuation penalty -0.17,high_beta_ai(high); price_up_revenue_down(high); revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-11-30,0.05223881648550499
22,2023-11-30,4763.TW,材料-KY 國際應材,gases_chemicals,-5.8,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.444,1.255,-1.553,-0.38,0.0,0.0,2.678,8,revenue accel +1.26,valuation penalty -0.06,excessive_drawdown(high); high_beta_ai(high); valuation_extreme(medium),2.5,,2023-11-30,-0.10033829373937564
1,2023-12-29,6139.TW,亞翔工程 Acter,facility_cleanroom,3.047,4.0,Watchlist,Capped by risk flags — do not size up.,2.149,1.143,1.766,-0.157,0.05,0.0,1.905,6,CAPEX context +0.50; residual alpha +2.15; revenue accel +1.14,valuation penalty -0.02,overbought(high); high_beta_ai(high),2.5,,2023-12-29,0.012783453483643958
2,2023-12-29,5347.TWO,世界先進 Vanguard,indirect,0.335,3.5,Neutral,No urgency.,0.401,0.302,-0.0,-0.26,0.0,0.0,0.108,0,residual alpha +0.40; revenue accel +0.30,,,2.5,,2023-12-29,-0.09815948061425672
3,2023-12-29,6488.TWO,環球晶 GlobalWafers,gases_chemicals,0.31,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,0.988,-0.626,0.762,1.146,0.0,0.0,1.959,6,residual alpha +0.99,,price_up_revenue_down(high); revenue_not_confirmed(high),2.5,,2023-12-29,0.00016680917276268303
4,2023-12-29,3413.TW,京鼎 KE Holdings,semi_equipment,0.216,3.0,Neutral,No urgency.,0.928,-0.789,0.975,0.539,0.05,0.0,1.485,3,CAPEX context +0.50; residual alpha +0.93,,revenue_not_confirmed(high),2.5,,2023-12-29,0.026128216953806405
5,2023-12-29,6187.TWO,萬潤 Wan Run,semi_equipment,0.071,2.5,Neutral,No urgency.,-0.386,0.772,0.933,0.464,0.05,0.0,1.763,3,CAPEX context +0.50; revenue accel +0.77,valuation penalty -0.17,valuation_extreme(high),2.5,,2023-12-29,0.35815608891340944
6,2023-12-29,3041.TW,揚智 Ali Corp,semi_equipment,-0.002,4.0,Avoid,Skip — negative residual alpha. Wait for setup change.,2.183,0.757,-0.14,-1.205,0.05,0.0,1.647,3,CAPEX context +0.50; residual alpha +2.18; revenue accel +0.76,,overbought(high),2.5,,2023-12-29,-0.1513688092070501
7,2023-12-29,4755.TW,三福化工 San Fu Chemical,gases_chemicals,-0.248,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.537,0.282,0.215,0.135,0.0,0.0,0.344,0,revenue accel +0.28,valuation penalty -0.07,,2.5,,2023-12-29,0.015936241432469744
8,2023-12-29,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-0.336,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,1.234,-1.149,-0.16,0.876,0.05,0.0,1.187,3,CAPEX context +0.50; residual alpha +1.23,,revenue_not_confirmed(high),2.5,,2023-12-29,0.04725891718204167
9,2023-12-29,3680.TW,家登 Gudeng Precision,semi_equipment,-0.472,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.549,1.346,-0.415,-0.168,0.05,0.0,0.735,0,CAPEX context +0.50; revenue accel +1.35,valuation penalty -0.15,,2.5,,2023-12-29,0.08502023600275566
10,2023-12-29,1721.TW,三晃 Sunko-Ink,gases_chemicals,-0.796,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.4,0.433,-0.325,0.471,0.0,0.0,1.775,3,residual alpha +0.40; revenue accel +0.43,,revenue_not_confirmed(high),2.5,,2023-12-29,-0.062091490027589846
11,2023-12-29,2351.TW,順德 SDI,gases_chemicals,-0.912,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.719,-0.355,0.228,0.03,0.0,0.0,0.096,0,,valuation penalty -0.02,,2.5,,2023-12-29,-0.09691630331131962
12,2023-12-29,1727.TW,中華化學 China Chemical & Pharmaceutical,gases_chemicals,-0.941,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.026,-0.45,0.43,0.11,0.0,0.0,1.056,3,residual alpha +0.03,valuation penalty -0.03,revenue_not_confirmed(high),2.5,,2023-12-29,-0.06759105245654684
13,2023-12-29,3105.TWO,穩懋 WIN Semi,semi_equipment,-1.105,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.31,0.483,-0.602,0.046,0.05,0.0,0.773,0,CAPEX context +0.50; revenue accel +0.48,,,2.5,,2023-12-29,-0.025157224767836994
14,2023-12-29,6196.TW,帆宣 Marketech International,facility_cleanroom,-1.168,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.278,-0.578,-0.409,-0.111,0.05,0.0,0.398,0,CAPEX context +0.50; residual alpha +0.28,,,2.5,,2023-12-29,0.042704521229063985
15,2023-12-29,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-1.388,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.461,-0.685,1.123,0.014,0.05,0.0,1.431,3,CAPEX context +0.50,valuation penalty -0.11,revenue_not_confirmed(high),2.5,,2023-12-29,0.06040261404725733
16,2023-12-29,6271.TW,同欣電 Tong Hsing,inspection,-1.528,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.41,-0.524,-0.064,-0.565,0.05,0.0,0.014,0,CAPEX context +0.50,,,2.5,,2023-12-29,-0.08888897887042357
17,2023-12-29,5536.TW,聖暉 Acter Group,facility_cleanroom,-2.572,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.574,-0.369,-1.197,-0.128,0.05,0.0,1.502,3,CAPEX context +0.50; residual alpha +0.57,,revenue_not_confirmed(high),2.5,,2023-12-29,0.048904261665180915
18,2023-12-29,3583.TW,辛耘 Sun Tech,semi_equipment,-2.702,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.618,-0.137,-0.835,0.172,0.05,0.0,0.335,0,CAPEX context +0.50,valuation penalty -0.07,,2.5,,2023-12-29,0.007009366786640214
19,2023-12-29,6202.TW,盛群 Holtek,semi_equipment,-3.1,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.117,-0.337,-0.342,-0.163,0.05,0.0,2.425,6,CAPEX context +0.50; residual alpha +0.12,valuation penalty -0.12,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-12-29,-0.07346326239457945
20,2023-12-29,2436.TW,偉詮電 Weltrend,semi_equipment,-3.17,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.036,0.197,-0.697,-0.193,0.05,0.0,1.491,3,CAPEX context +0.50; revenue accel +0.20,valuation penalty -0.12,valuation_extreme(high),2.5,,2023-12-29,-0.10869566638484807
21,2023-12-29,3587.TW,閎康 Materials Analysis Technology,inspection,-3.211,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.889,-1.164,0.064,-0.31,0.05,0.0,0.962,3,CAPEX context +0.50,valuation penalty -0.01,excessive_drawdown(high),2.5,,2023-12-29,0.08387100277713522
22,2023-12-29,4763.TW,材料-KY 國際應材,gases_chemicals,-5.758,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.648,1.447,-1.31,-0.741,0.0,0.0,2.505,8,revenue accel +1.45,valuation penalty -0.02,excessive_drawdown(high); high_beta_ai(high); valuation_extreme(medium),2.5,,2023-12-29,0.05513794698408914
1,2024-01-31,6187.TWO,萬潤 Wan Run,semi_equipment,4.487,4.0,Watchlist,Capped by risk flags — do not size up.,3.12,0.935,2.25,0.839,0.05,0.0,2.706,6,CAPEX context +0.50; residual alpha +3.12; revenue accel +0.93,valuation penalty -0.18,overbought(high); valuation_extreme(high),2.5,,2024-01-31,0.26892947881662943
2,2024-01-31,6139.TW,亞翔工程 Acter,facility_cleanroom,2.231,4.0,Watchlist,Track — needs further confirmation.,0.811,2.25,0.051,0.076,0.05,0.0,1.006,3,CAPEX context +0.50; residual alpha +0.81; revenue accel +2.25,valuation penalty -0.02,high_beta_ai(high),2.5,,2024-01-31,-0.014619825891917126
3,2024-01-31,3131.TWO,弘塑 Grand Process Technology,semi_equipment,1.986,3.0,Neutral,No urgency.,1.672,-0.249,0.752,0.323,0.05,0.0,0.561,0,CAPEX context +0.50; residual alpha +1.67,valuation penalty -0.11,,2.5,,2024-01-31,0.30379749720185045
4,2024-01-31,2404.TW,漢唐 United Integrated Services,facility_cleanroom,1.529,4.0,Neutral,No urgency.,0.966,0.49,-0.078,0.298,0.05,0.0,0.197,0,CAPEX context +0.50; residual alpha +0.97; revenue accel +0.49,,,2.5,,2024-01-31,0.059566850789548154
5,2024-01-31,6196.TW,帆宣 Marketech International,facility_cleanroom,0.355,3.0,Neutral,No urgency.,0.598,-0.342,0.114,0.267,0.05,0.0,0.331,0,CAPEX context +0.50; residual alpha +0.60,,,2.5,,2024-01-31,0.08532423512671272
6,2024-01-31,3587.TW,閎康 Materials Analysis Technology,inspection,-0.269,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.313,-1.164,0.672,-0.024,0.05,0.0,0.115,0,CAPEX context +0.50; residual alpha +0.31,valuation penalty -0.02,,2.5,,2024-01-31,0.0753968595937149
7,2024-01-31,4755.TW,三福化工 San Fu Chemical,gases_chemicals,-0.296,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.056,-0.283,0.325,0.11,0.0,0.0,0.393,0,,valuation penalty -0.08,,2.5,,2024-01-31,0.1921568756233598
8,2024-01-31,3413.TW,京鼎 KE Holdings,semi_equipment,-0.491,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,1.223,-0.588,-0.069,0.402,0.05,0.0,1.509,3,CAPEX context +0.50; residual alpha +1.22,,revenue_not_confirmed(high),2.5,,2024-01-31,0.11111114526941712
9,2024-01-31,3680.TW,家登 Gudeng Precision,semi_equipment,-0.508,4.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.207,0.59,0.4,0.449,0.05,0.0,2.204,5,CAPEX context +0.50; residual alpha +0.21; revenue accel +0.59,valuation penalty -0.14,revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2024-01-31,0.11940296863468935
10,2024-01-31,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-0.898,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.524,-0.693,0.206,0.179,0.0,0.0,1.114,3,residual alpha +0.52,,revenue_not_confirmed(high),2.5,,2024-01-31,-0.03626947401135716
11,2024-01-31,3583.TW,辛耘 Sun Tech,semi_equipment,-1.153,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.49,-0.355,-0.124,0.133,0.05,0.0,0.367,0,CAPEX context +0.50,valuation penalty -0.07,,2.5,,2024-01-31,0.23897917622502662
12,2024-01-31,3105.TWO,穩懋 WIN Semi,semi_equipment,-1.236,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.307,0.324,-0.041,-0.525,0.05,0.0,0.736,0,CAPEX context +0.50; revenue accel +0.32,,,2.5,,2024-01-31,-0.019354757764561525
13,2024-01-31,5536.TW,聖暉 Acter Group,facility_cleanroom,-1.239,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.258,-0.145,-0.087,0.177,0.05,0.0,1.492,3,CAPEX context +0.50; residual alpha +0.26,,revenue_not_confirmed(high),2.5,,2024-01-31,0.07438025158457817
14,2024-01-31,4763.TW,材料-KY 國際應材,gases_chemicals,-1.689,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.796,1.008,0.807,-0.042,0.0,0.0,1.665,5,revenue accel +1.01,valuation penalty -0.03,excessive_drawdown(high); valuation_extreme(medium),2.5,,2024-01-31,0.14964362088765282
15,2024-01-31,5347.TWO,世界先進 Vanguard,indirect,-2.036,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.479,0.191,0.0,-1.5,0.0,0.0,0.247,0,revenue accel +0.19,,,2.5,,2024-01-31,-0.017687229184978448
16,2024-01-31,1721.TW,三晃 Sunko-Ink,gases_chemicals,-2.143,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.542,0.445,-0.246,0.061,0.0,0.0,0.862,0,revenue accel +0.45,,,2.5,,2024-01-31,0.15679442091900175
17,2024-01-31,2351.TW,順德 SDI,gases_chemicals,-2.399,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.981,-0.636,-0.597,-0.111,0.0,0.0,0.073,0,,valuation penalty -0.01,,2.5,,2024-01-31,0.009756119412556608
18,2024-01-31,6271.TW,同欣電 Tong Hsing,inspection,-2.423,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.789,-0.311,-0.672,-0.632,0.05,0.0,0.07,0,CAPEX context +0.50,,,2.5,,2024-01-31,0.05574917498789511
19,2024-01-31,1727.TW,中華化學 China Chemical & Pharmaceutical,gases_chemicals,-2.435,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.593,-0.469,-0.494,0.094,0.0,0.0,0.973,3,,valuation penalty -0.01,revenue_not_confirmed(high),2.5,,2024-01-31,0.24907064871967743
20,2024-01-31,3041.TW,揚智 Ali Corp,semi_equipment,-3.923,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.647,0.318,-1.408,0.425,0.05,0.0,1.661,3,CAPEX context +0.50; revenue accel +0.32,,revenue_not_confirmed(high),2.5,,2024-01-31,0.18406078962935046
21,2024-01-31,6202.TW,盛群 Holtek,semi_equipment,-4.186,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.237,-0.532,-0.835,-0.212,0.05,0.0,2.42,6,CAPEX context +0.50,valuation penalty -0.12,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2024-01-31,-0.02912616399527057
22,2024-01-31,2436.TW,偉詮電 Weltrend,semi_equipment,-4.437,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.889,-0.815,-1.022,-0.625,0.05,0.0,1.136,2,CAPEX context +0.50,valuation penalty -0.11,valuation_extreme(medium),2.5,,2024-01-31,0.021341506272171573
1,2024-02-29,6187.TWO,萬潤 Wan Run,semi_equipment,4.02,4.0,Watchlist,Capped by risk flags — do not size up.,3.052,2.073,1.525,0.632,0.05,0.0,3.312,8,CAPEX context +0.50; residual alpha +3.05; revenue accel +2.07,valuation penalty -0.18,overbought(high); valuation_extreme(high); valuation_extreme(medium),2.5,,2024-02-29,0.01646091734070776
2,2024-02-29,4755.TW,三福化工 San Fu Chemical,gases_chemicals,1.398,2.5,Neutral,No urgency.,0.834,-0.071,0.883,0.081,0.0,0.0,0.328,0,residual alpha +0.83,valuation penalty -0.07,,2.5,,2024-02-29,0.03618424607448656
3,2024-02-29,3131.TWO,弘塑 Grand Process Technology,semi_equipment,0.997,3.0,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,2.321,-0.052,1.367,0.301,0.05,0.0,2.991,8,CAPEX context +0.50; residual alpha +2.32,valuation penalty -0.12,overbought(high); price_up_revenue_down(high); valuation_extreme(medium),2.5,,2024-02-29,0.06674765406954108
4,2024-02-29,6139.TW,亞翔工程 Acter,facility_cleanroom,0.891,2.5,Neutral,No urgency.,-0.544,1.705,-0.096,-0.188,0.05,0.0,0.035,0,CAPEX context +0.50; revenue accel +1.70,,,2.5,,2024-02-29,0.3976261182684657
5,2024-02-29,6196.TW,帆宣 Marketech International,facility_cleanroom,0.336,3.0,Neutral,No urgency.,0.516,-0.115,0.062,0.104,0.05,0.0,0.281,0,CAPEX context +0.50; residual alpha +0.52,,,2.5,,2024-02-29,0.025157241751473824
6,2024-02-29,3583.TW,辛耘 Sun Tech,semi_equipment,-0.154,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.438,-0.311,0.453,0.513,0.05,0.0,0.421,0,CAPEX context +0.50,valuation penalty -0.08,,2.5,,2024-02-29,0.1329587223399069
7,2024-02-29,6271.TW,同欣電 Tong Hsing,inspection,-0.237,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.237,0.372,-0.009,-0.319,0.05,0.0,0.095,0,CAPEX context +0.50; revenue accel +0.37,,,2.5,,2024-02-29,-0.03630353380775464
8,2024-02-29,5536.TW,聖暉 Acter Group,facility_cleanroom,-0.413,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.77,-0.217,0.266,0.187,0.05,0.0,1.468,3,CAPEX context +0.50; residual alpha +0.77,,revenue_not_confirmed(high),2.5,,2024-02-29,0.01282049563422838
9,2024-02-29,4763.TW,材料-KY 國際應材,gases_chemicals,-0.978,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.072,0.851,0.211,-0.142,0.0,0.0,0.827,2,revenue accel +0.85,valuation penalty -0.05,valuation_extreme(medium),2.5,,2024-02-29,-0.07128098425996454
10,2024-02-29,1727.TW,中華化學 China Chemical & Pharmaceutical,gases_chemicals,-1.121,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.408,-0.369,0.839,0.163,0.0,0.0,2.162,6,residual alpha +0.41,valuation penalty -0.07,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2024-02-29,-0.10565477627659303
11,2024-02-29,3413.TW,京鼎 KE Holdings,semi_equipment,-1.235,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.958,-0.143,-0.054,0.305,0.05,0.0,2.351,6,CAPEX context +0.50; residual alpha +0.96,,price_up_revenue_down(high); revenue_not_confirmed(high),2.5,,2024-02-29,0.2333333517788181
12,2024-02-29,3587.TW,閎康 Materials Analysis Technology,inspection,-1.413,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.622,-0.645,0.009,0.023,0.05,0.0,0.227,0,CAPEX context +0.50,valuation penalty -0.05,,2.5,,2024-02-29,-0.0036900286483184663
13,2024-02-29,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-1.56,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.622,-1.034,-0.231,0.215,0.05,0.0,1.181,3,CAPEX context +0.50; residual alpha +0.62,,revenue_not_confirmed(high),2.5,,2024-02-29,0.36115841220818323
14,2024-02-29,2351.TW,順德 SDI,gases_chemicals,-2.032,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.58,-0.387,-0.917,-0.139,0.0,0.0,0.01,0,,,,2.5,,2024-02-29,-0.0676329224314155
15,2024-02-29,1721.TW,三晃 Sunko-Ink,gases_chemicals,-2.139,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.44,-0.304,0.243,0.101,0.0,0.0,1.739,3,,,revenue_not_confirmed(high),2.5,,2024-02-29,-0.1054216843243867
16,2024-02-29,3105.TWO,穩懋 WIN Semi,semi_equipment,-2.425,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.108,0.638,-0.993,-0.198,0.05,0.0,0.814,0,CAPEX context +0.50; revenue accel +0.64,,,2.5,,2024-02-29,-0.039473718948112135
17,2024-02-29,5347.TWO,世界先進 Vanguard,indirect,-2.698,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.193,0.293,-0.0,-1.5,0.0,0.0,0.298,0,revenue accel +0.29,,,2.5,,2024-02-29,0.18144063897073814
18,2024-02-29,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-2.937,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.544,-0.535,-1.26,-0.359,0.0,0.0,0.238,0,,,,2.5,,2024-02-29,0.003584294574038527
19,2024-02-29,3680.TW,家登 Gudeng Precision,semi_equipment,-3.147,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.197,-0.617,0.128,0.514,0.05,0.0,3.024,8,CAPEX context +0.50,valuation penalty -0.12,price_up_revenue_down(high); revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2024-02-29,-0.04111110751878466
20,2024-02-29,3041.TW,揚智 Ali Corp,semi_equipment,-3.154,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.127,0.235,-0.06,0.286,0.05,0.0,2.537,6,CAPEX context +0.50; revenue accel +0.23,,high_beta_ai(high); revenue_not_confirmed(high),2.5,,2024-02-29,-0.24038461538461542
21,2024-02-29,2436.TW,偉詮電 Weltrend,semi_equipment,-4.03,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.042,-0.921,-1.105,0.068,0.05,0.0,1.081,2,CAPEX context +0.50,valuation penalty -0.10,valuation_extreme(medium),2.5,,2024-02-29,-0.06268657073680406
22,2024-02-29,6202.TW,盛群 Holtek,semi_equipment,-4.568,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.337,-0.446,-1.261,-0.201,0.05,0.0,2.374,6,CAPEX context +0.50,valuation penalty -0.11,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2024-02-29,-0.10333335172803937
1,2024-03-29,6139.TW,亞翔工程 Acter,facility_cleanroom,4.398,4.0,Strong Candidate,Research priority — confirm fundamentals + position sizing.,2.117,1.479,1.106,0.553,0.05,0.0,0.907,3,CAPEX context +0.50; residual alpha +2.12; revenue accel +1.48,,overbought(high),2.5,,2024-03-29,0.15498935608695508
2,2024-03-29,5347.TWO,世界先進 Vanguard,indirect,1.597,3.5,Neutral,No urgency.,0.147,0.027,0.0,1.5,0.0,0.0,0.077,0,residual alpha +0.15; revenue accel +0.03,,,2.5,,2024-03-29,0.008206238347838513
3,2024-03-29,3413.TW,京鼎 KE Holdings,semi_equipment,1.236,3.0,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,1.854,-0.077,1.534,0.211,0.05,0.0,2.336,6,CAPEX context +0.50; residual alpha +1.85,,overbought(high); price_up_revenue_down(high),2.5,,2024-03-29,0.020270303617657914
4,2024-03-29,2404.TW,漢唐 United Integrated Services,facility_cleanroom,0.793,3.0,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,2.065,-0.614,1.129,-0.014,0.05,0.0,1.823,6,CAPEX context +0.50; residual alpha +2.07,valuation penalty -0.00,overbought(high); price_up_revenue_down(high),2.5,,2024-03-29,-0.01126408399918255
5,2024-03-29,4755.TW,三福化工 San Fu Chemical,gases_chemicals,0.241,2.5,Neutral,No urgency.,0.393,-0.364,0.587,-0.096,0.0,0.0,0.279,0,residual alpha +0.39,valuation penalty -0.06,,2.5,,2024-03-29,-0.07619051124684162
6,2024-03-29,6271.TW,同欣電 Tong Hsing,inspection,-0.331,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.314,0.252,-0.118,-0.107,0.05,0.0,0.094,0,CAPEX context +0.50; revenue accel +0.25,,,2.5,,2024-03-29,0.010273795335251412
7,2024-03-29,3583.TW,辛耘 Sun Tech,semi_equipment,-0.613,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.181,-0.117,1.059,-0.016,0.05,0.0,1.408,3,CAPEX context +0.50,valuation penalty -0.10,overbought(high),2.5,,2024-03-29,0.1173553102316971
8,2024-03-29,3587.TW,閎康 Materials Analysis Technology,inspection,-0.634,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.126,-0.378,0.118,-0.089,0.05,0.0,0.209,0,CAPEX context +0.50,valuation penalty -0.04,,2.5,,2024-03-29,0.08888881406927895
9,2024-03-29,6187.TWO,萬潤 Wan Run,semi_equipment,-0.723,4.0,Avoid,Skip — negative residual alpha. Wait for setup change.,1.392,2.159,0.01,-0.07,0.05,0.0,4.264,11,CAPEX context +0.50; residual alpha +1.39; revenue accel +2.16,valuation penalty -0.19,overbought(high); high_beta_ai(high); valuation_extreme(high); valuation_extreme(medium),2.5,,2024-03-29,0.006072870883268466
10,2024-03-29,6196.TW,帆宣 Marketech International,facility_cleanroom,-0.989,4.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.501,0.097,-1.109,-0.218,0.05,0.0,0.311,0,CAPEX context +0.50; residual alpha +0.50; revenue accel +0.10,,,2.5,,2024-03-29,-0.027607246363447913
11,2024-03-29,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-1.018,4.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.468,0.388,0.239,-0.055,0.05,0.0,2.108,5,CAPEX context +0.50; residual alpha +0.47; revenue accel +0.39,valuation penalty -0.12,overbought(high); valuation_extreme(medium),2.5,,2024-03-29,0.2514219312932031
12,2024-03-29,2351.TW,順德 SDI,gases_chemicals,-1.214,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.422,-0.3,-0.115,-0.231,0.0,0.0,0.146,0,,,,2.5,,2024-03-29,0.09326437932418163
13,2024-03-29,5536.TW,聖暉 Acter Group,facility_cleanroom,-1.236,4.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.401,0.018,-1.126,-0.033,0.05,0.0,0.545,0,CAPEX context +0.50; residual alpha +0.40; revenue accel +0.02,,,2.5,,2024-03-29,0.05822785375572148
