rank,date,ticker,company_name,theme,alpha_score,confidence_score,decision_zone,suggested_action,residual_alpha_score,revenue_confirmation_score,sector_relative_score,institutional_flow_score,narrative_score,capex_context_score,risk_penalty,risk_severity,main_positive_drivers,main_negative_drivers,risk_flags,data_quality,notes,rebalance_date,fwd_return_1m
36,2023-05-31,8299.TWO,群聯 Phison,memory_hbm,-2.041,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.543,-0.363,0.0,-0.058,0.0,0.0,1.077,3,,valuation penalty -0.04,revenue_not_confirmed(high),2.5,,2023-05-31,-0.03742701451946917
37,2023-05-31,3413.TW,京鼎 KE Holdings,semi_equipment,-2.091,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.284,-0.884,-0.0,-0.09,0.0,0.0,0.834,0,CAPEX context +0.50,,,2.5,,2023-05-31,0.030612253246227406
38,2023-05-31,5347.TWO,世界先進 Vanguard,indirect,-2.172,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.413,-0.373,-0.0,-0.159,0.0,0.0,1.226,3,,,revenue_not_confirmed(high),2.5,,2023-05-31,-0.05274488939280608
39,2023-05-31,2344.TW,華邦電 Winbond,memory_hbm,-2.248,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.741,-0.038,-0.0,-0.0,0.0,0.0,1.468,3,,,revenue_not_confirmed(high),2.5,,2023-05-31,0.030018683231376464
40,2023-05-31,2492.TW,華新科 Walsin Technology,passive_components,-2.26,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.607,0.233,0.0,-0.08,0.0,0.0,1.805,5,revenue accel +0.23,valuation penalty -0.06,revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-05-31,-0.08269235221272908
41,2023-05-31,6274.TWO,台燿 Taiwan Union Tech,pcb_substrate,-2.309,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.289,0.156,0.0,-0.098,0.0,0.0,2.077,6,revenue accel +0.16,valuation penalty -0.06,price_up_revenue_down(high); revenue_not_confirmed(high),2.5,,2023-05-31,0.006666545466765594
42,2023-05-31,4967.TW,十銓 Team Group,memory_hbm,-2.318,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.087,0.659,-0.0,-0.141,0.0,0.0,1.75,3,revenue accel +0.66,,revenue_not_confirmed(high),2.5,,2023-05-31,0.17704929848645534
43,2023-05-31,6442.TW,光聖 Luxnet Corp,optical_communication,-2.345,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.049,0.227,-0.0,-0.092,0.0,0.0,1.431,3,revenue accel +0.23,,revenue_not_confirmed(high),2.5,,2023-05-31,-0.017208518488994184
44,2023-05-31,6271.TW,同欣電 Tong Hsing,inspection,-2.418,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.443,-0.109,-0.0,-0.193,0.0,0.0,1.673,3,CAPEX context +0.50,,revenue_not_confirmed(high),2.5,,2023-05-31,-0.002724878847766843
45,2023-05-31,3450.TWO,聯鈞 Browave,optical_communication,-2.628,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.203,-0.072,-0.0,-0.095,0.0,0.0,2.258,6,,valuation penalty -0.09,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-05-31,0.029186456732990473
46,2023-05-31,2357.TW,華碩 ASUS,ai_server_assembly,-2.639,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.66,0.152,-0.0,0.059,0.0,0.0,2.19,6,revenue accel +0.15,valuation penalty -0.08,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-05-31,0.031147284341318526
47,2023-05-31,6285.TW,啟碁 Wistron NeWeb,leo_satellite,-2.686,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.709,-0.764,-0.0,-0.461,0.0,0.0,0.752,0,,,,2.5,,2023-05-31,0.08914281693412462
48,2023-05-31,4977.TW,眾達-KY Applied Optoelectronics,optical_communication,-2.686,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.933,-1.258,0.0,-0.186,0.0,0.0,0.309,0,,,,2.5,,2023-05-31,-0.19999995568630724
49,2023-05-31,3037.TW,欣興 Unimicron,pcb_substrate,-2.701,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.033,-1.314,0.0,1.0,0.0,0.0,2.355,6,,,price_up_revenue_down(high); revenue_not_confirmed(high),2.5,,2023-05-31,-0.024930656382921912
50,2023-05-31,6187.TWO,萬潤 Wan Run,semi_equipment,-2.752,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.404,-1.095,0.0,-0.086,0.0,0.0,1.168,3,CAPEX context +0.50,,revenue_not_confirmed(high),2.5,,2023-05-31,0.29768791274281514
51,2023-05-31,6282.TW,康舒 ACBEL Polytech,power_grid_energy,-2.754,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.773,-0.015,-0.0,0.068,0.0,0.0,2.033,5,,valuation penalty -0.11,revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-05-31,0.08804747146434688
52,2023-05-31,8046.TW,南電 Nan Ya PCB,pcb_substrate,-2.951,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.564,-1.261,-0.0,0.104,0.0,0.0,1.23,3,,,revenue_not_confirmed(high),2.5,,2023-05-31,-0.07178662822668713
53,2023-05-31,3105.TWO,穩懋 WIN Semi,semi_equipment,-3.047,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.849,0.464,-0.0,-0.234,0.0,0.0,2.429,6,CAPEX context +0.50; revenue accel +0.46,valuation penalty -0.13,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-05-31,0.028213245309813395
54,2023-05-31,3260.TWO,威剛 ADATA,memory_hbm,-3.232,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.244,0.277,0.0,-0.019,0.0,0.0,3.247,9,revenue accel +0.28,valuation penalty -0.11,price_up_revenue_down(high); revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-05-31,0.019775010353316524
55,2023-05-31,3189.TW,景碩 Kinsus,pcb_substrate,-3.259,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.595,-0.955,-0.0,0.004,0.0,0.0,1.714,3,,,revenue_not_confirmed(high),2.5,,2023-05-31,0.0
56,2023-05-31,2327.TW,國巨 Yageo,passive_components,-3.432,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.689,-0.895,-0.0,-0.193,0.0,0.0,1.656,3,,,revenue_not_confirmed(high),2.5,,2023-05-31,-0.032480308938699354
57,2023-05-31,2436.TW,偉詮電 Weltrend,semi_equipment,-3.494,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.722,-0.111,-0.0,-0.066,0.0,0.0,2.596,6,CAPEX context +0.50,valuation penalty -0.16,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-05-31,0.03209711377243907
58,2023-05-31,2313.TW,華通 Compeq Manufacturing,pcb_substrate,-4.084,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.738,-1.116,-0.0,-0.39,0.0,0.0,1.84,3,,,revenue_not_confirmed(high),2.5,,2023-05-31,0.006802826184052924
59,2023-05-31,3081.TWO,聯亞 LandMark Optoelectronics,optical_communication,-5.951,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.084,-3.375,-0.0,-0.148,0.0,0.0,1.344,3,,valuation penalty -0.09,revenue_not_confirmed(high),2.5,,2023-05-31,-0.05116265730355629
1,2023-06-30,3583.TW,辛耘 Sun Tech,semi_equipment,2.564,3.5,Strong Candidate,Research priority — confirm fundamentals + position sizing.,2.818,0.695,0.0,-0.036,0.0,0.0,0.913,3,CAPEX context +0.50; residual alpha +2.82; revenue accel +0.69,valuation penalty -0.00,overbought(high),2.5,,2023-06-30,0.6201299314288011
2,2023-06-30,2382.TW,廣達 Quanta,ai_server_assembly,2.367,3.5,Watchlist,Track — needs further confirmation.,2.233,0.035,0.0,1.0,0.0,0.0,0.901,3,residual alpha +2.23; revenue accel +0.03,valuation penalty -0.00,overbought(high),2.5,,2023-06-30,0.5690790202526135
3,2023-06-30,4967.TW,十銓 Team Group,memory_hbm,1.833,2.5,Neutral,No urgency.,-0.599,3.375,0.0,-0.166,0.0,0.0,0.777,0,revenue accel +3.37,,,2.5,,2023-06-30,-0.1392759016840901
4,2023-06-30,1519.TW,華城 Hua Eng Wire,power_grid_energy,1.784,3.5,Neutral,No urgency.,1.807,2.341,-0.0,-0.044,0.0,0.0,2.32,5,residual alpha +1.81; revenue accel +2.34,valuation penalty -0.16,overbought(high); valuation_extreme(medium),2.5,,2023-06-30,0.6396747983484008
5,2023-06-30,3017.TW,奇鋐 Auras Technology,thermal,0.999,3.5,Neutral,No urgency.,2.142,0.086,0.0,-0.022,0.0,0.0,1.207,3,residual alpha +2.14; revenue accel +0.09,valuation penalty -0.06,overbought(high),2.5,,2023-06-30,0.18819192273683227
6,2023-06-30,2421.TW,建準 Sunon,thermal,0.952,3.5,Neutral,No urgency.,0.817,0.979,-0.0,0.078,0.0,0.0,0.923,3,residual alpha +0.82; revenue accel +0.98,,overbought(high),2.5,,2023-06-30,0.4541751164758123
7,2023-06-30,3231.TW,緯創 Wistron,ai_server_assembly,0.654,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,3.257,-0.156,0.0,-0.597,0.0,0.0,1.85,6,residual alpha +3.26,,overbought(high); price_up_revenue_down(high),2.5,,2023-06-30,0.5979181149803992
8,2023-06-30,2376.TW,技嘉 GIGABYTE,ai_server_assembly,0.617,3.5,Neutral,No urgency.,2.254,0.353,0.0,0.425,0.0,0.0,2.415,6,residual alpha +2.25; revenue accel +0.35,valuation penalty -0.12,overbought(high); price_up_revenue_down(high),2.5,,2023-06-30,0.2895276676827765
9,2023-06-30,2404.TW,漢唐 United Integrated Services,facility_cleanroom,0.606,2.5,Neutral,No urgency.,-0.33,1.452,-0.0,-0.069,0.0,0.0,0.447,0,CAPEX context +0.50; revenue accel +1.45,,,2.5,,2023-06-30,0.08565869265359716
10,2023-06-30,6139.TW,亞翔工程 Acter,facility_cleanroom,0.014,2.5,Neutral,No urgency.,-0.043,0.745,-0.0,-0.101,0.0,0.0,0.586,0,CAPEX context +0.50; revenue accel +0.74,,,2.5,,2023-06-30,0.29459911921795956
11,2023-06-30,1504.TW,東元 TECO,power_grid_energy,-0.174,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.123,0.027,-0.0,-0.218,0.0,0.0,0.106,0,residual alpha +0.12; revenue accel +0.03,,,2.5,,2023-06-30,0.009380936183167154
12,2023-06-30,3491.TWO,昇達科 Microelectronics Technology,leo_satellite,-0.189,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.773,1.351,-0.0,-0.04,0.0,0.0,0.727,0,revenue accel +1.35,valuation penalty -0.15,,2.5,,2023-06-30,-0.09209618394369778
13,2023-06-30,6196.TW,帆宣 Marketech International,facility_cleanroom,-0.233,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.544,0.776,0.0,-0.041,0.0,0.0,0.424,0,CAPEX context +0.50; revenue accel +0.78,,,2.5,,2023-06-30,0.049014923384266273
14,2023-06-30,2308.TW,台達電 Delta Electronics,power_grid_energy,-0.328,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.362,-0.361,0.0,0.094,0.0,0.0,0.423,0,residual alpha +0.36,valuation penalty -0.08,,2.5,,2023-06-30,0.060957966663871765
15,2023-06-30,3587.TW,閎康 Materials Analysis Technology,inspection,-0.462,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.585,0.31,0.0,-0.006,0.0,0.0,0.182,0,CAPEX context +0.50; revenue accel +0.31,valuation penalty -0.04,,2.5,,2023-06-30,0.22998467217991148
16,2023-06-30,2351.TW,順德 SDI,gases_chemicals,-0.71,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.565,0.211,0.0,-0.074,0.0,0.0,0.281,0,revenue accel +0.21,valuation penalty -0.06,,2.5,,2023-06-30,-0.18076917740279297
17,2023-06-30,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-0.758,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.11,0.256,-0.0,0.012,0.0,0.0,2.137,6,CAPEX context +0.50; residual alpha +1.11; revenue accel +0.26,valuation penalty -0.07,overbought(high); price_up_revenue_down(high),2.5,,2023-06-30,0.2539306568459949
18,2023-06-30,2377.TW,微星 MSI,ai_server_assembly,-0.782,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.329,0.399,-0.0,0.401,0.0,0.0,1.909,6,residual alpha +0.33; revenue accel +0.40,,price_up_revenue_down(high); revenue_not_confirmed(high),2.5,,2023-06-30,0.1019830742607235
19,2023-06-30,2383.TW,台光電 Elite Material,pcb_substrate,-0.876,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.075,0.041,0.0,0.135,0.0,0.0,0.976,3,revenue accel +0.04,,price_up_revenue_down(high),2.5,,2023-06-30,0.7002054564929578
20,2023-06-30,2357.TW,華碩 ASUS,ai_server_assembly,-0.904,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.057,0.309,-0.0,0.124,0.0,0.0,1.28,3,revenue accel +0.31,valuation penalty -0.08,valuation_extreme(high),2.5,,2023-06-30,0.21574869843472566
21,2023-06-30,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-1.048,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.427,-0.2,-0.0,-0.075,0.0,0.0,0.348,0,,,,2.5,,2023-06-30,0.05265580287624938
22,2023-06-30,2451.TW,創見 Transcend,memory_hbm,-1.187,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.085,0.118,-0.0,0.057,0.0,0.0,1.277,3,revenue accel +0.12,,revenue_not_confirmed(high),2.5,,2023-06-30,-0.022264799926242862
23,2023-06-30,2368.TW,金像電 Gold Circuit Electronics,pcb_substrate,-1.197,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.805,-0.506,0.0,0.328,0.0,0.0,1.823,6,residual alpha +0.81,,overbought(high); price_up_revenue_down(high),2.5,,2023-06-30,0.16095906468120003
24,2023-06-30,5536.TW,聖暉 Acter Group,facility_cleanroom,-1.23,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.278,-0.184,-0.0,-0.034,0.0,0.0,0.733,0,CAPEX context +0.50,,,2.5,,2023-06-30,0.06387182373810396
25,2023-06-30,6442.TW,光聖 Luxnet Corp,optical_communication,-1.304,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.857,0.101,-0.0,-0.035,0.0,0.0,0.513,0,revenue accel +0.10,,,2.5,,2023-06-30,0.4817326475890722
26,2023-06-30,1514.TW,亞力 Allis Electric,power_grid_energy,-1.406,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.494,-0.569,0.0,-0.039,0.0,0.0,1.292,3,residual alpha +0.49,valuation penalty -0.08,overbought(high),2.5,,2023-06-30,-0.0048076747844475465
27,2023-06-30,2344.TW,華邦電 Winbond,memory_hbm,-1.429,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.74,-0.203,-0.0,1.0,0.0,0.0,1.486,3,,,revenue_not_confirmed(high),2.5,,2023-06-30,0.06921683771552667
28,2023-06-30,6285.TW,啟碁 Wistron NeWeb,leo_satellite,-1.43,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.631,0.261,0.0,-0.412,0.0,0.0,0.648,0,revenue accel +0.26,,,2.5,,2023-06-30,0.2187541812726339
29,2023-06-30,3413.TW,京鼎 KE Holdings,semi_equipment,-1.545,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.309,-0.427,-0.0,-0.048,0.0,0.0,0.761,0,CAPEX context +0.50,,,2.5,,2023-06-30,-0.019723837346478867
30,2023-06-30,6669.TW,緯穎 Wiwynn,ai_server_assembly,-1.639,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.179,-0.515,0.0,-0.018,0.0,0.0,0.927,3,,,price_up_revenue_down(high),2.5,,2023-06-30,0.25352099370481707
31,2023-06-30,2408.TW,南亞科 Nanya Tech,memory_hbm,-1.691,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.612,-0.268,-0.0,0.264,0.0,0.0,1.075,3,,valuation penalty -0.04,revenue_not_confirmed(high),2.5,,2023-06-30,0.021186439764747433
32,2023-06-30,3680.TW,家登 Gudeng Precision,semi_equipment,-1.739,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.602,0.357,0.0,0.025,0.0,0.0,1.518,3,CAPEX context +0.50; revenue accel +0.36,valuation penalty -0.12,revenue_not_confirmed(high),2.5,,2023-06-30,-0.1540256381381212
33,2023-06-30,3653.TW,健策 KEDGE,thermal,-1.813,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.001,-0.541,-0.0,0.023,0.0,0.0,1.294,2,,valuation penalty -0.14,valuation_extreme(medium),2.5,,2023-06-30,-0.17674416114534508
34,2023-06-30,2436.TW,偉詮電 Weltrend,semi_equipment,-1.938,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.539,0.265,-0.0,-0.006,0.0,0.0,1.659,3,CAPEX context +0.50; revenue accel +0.27,valuation penalty -0.15,valuation_extreme(high),2.5,,2023-06-30,0.14231489321169666
35,2023-06-30,8299.TWO,群聯 Phison,memory_hbm,-1.958,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.627,-0.432,-0.0,0.024,0.0,0.0,0.923,3,,,revenue_not_confirmed(high),2.5,,2023-06-30,0.004635092398972418
36,2023-06-30,6274.TWO,台燿 Taiwan Union Tech,pcb_substrate,-2.041,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.999,0.041,-0.0,-0.014,0.0,0.0,1.068,3,revenue accel +0.04,valuation penalty -0.03,revenue_not_confirmed(high),2.5,,2023-06-30,0.6556292289540104
37,2023-06-30,3324.TWO,雙鴻 Asia Vital Components,thermal,-2.073,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.68,0.623,-0.0,-0.09,0.0,0.0,1.925,6,revenue accel +0.62,valuation penalty -0.03,price_up_revenue_down(high); revenue_not_confirmed(high),2.5,,2023-06-30,-0.0068846486173566035
38,2023-06-30,6213.TW,聯茂 ITEQ,pcb_substrate,-2.172,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.803,-0.201,-0.0,-0.036,0.0,0.0,1.132,3,,,revenue_not_confirmed(high),2.5,,2023-06-30,0.19802755765789404
39,2023-06-30,8358.TW,金居 Co-Tech Development,pcb_substrate,-2.176,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.535,-0.384,0.0,-0.172,0.0,0.0,1.085,3,,,revenue_not_confirmed(high),2.5,,2023-06-30,0.09611728604953007
40,2023-06-30,8996.TW,高力 KAORI,thermal,-2.275,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.362,0.756,0.0,-0.001,0.0,0.0,3.392,8,residual alpha +0.36; revenue accel +0.76,valuation penalty -0.20,overbought(high); valuation_extreme(high); valuation_extreme(medium),2.5,,2023-06-30,0.004431336496861782
41,2023-06-30,1513.TW,中興電 Chung-Hsin Electric,power_grid_energy,-2.567,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.159,-0.127,0.0,-0.177,0.0,0.0,2.104,6,,valuation penalty -0.06,overbought(high); price_up_revenue_down(high),2.5,,2023-06-30,-0.12433114614273855
42,2023-06-30,5347.TWO,世界先進 Vanguard,indirect,-2.597,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.459,-0.436,0.0,-0.349,0.0,0.0,1.353,3,,,revenue_not_confirmed(high),2.5,,2023-06-30,-0.07504457430354627
43,2023-06-30,3037.TW,欣興 Unimicron,pcb_substrate,-2.603,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.731,-1.061,-0.0,0.677,0.0,0.0,1.487,3,,,revenue_not_confirmed(high),2.5,,2023-06-30,0.09928181712475581
44,2023-06-30,6187.TWO,萬潤 Wan Run,semi_equipment,-2.658,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.39,-1.177,0.0,0.004,0.0,0.0,1.875,6,CAPEX context +0.50; residual alpha +0.39,,price_up_revenue_down(high); revenue_not_confirmed(high),2.5,,2023-06-30,0.6189902300173349
45,2023-06-30,2492.TW,華新科 Walsin Technology,passive_components,-2.668,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.758,-0.039,-0.0,-0.14,0.0,0.0,1.731,5,,valuation penalty -0.05,revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-06-30,0.020346910688448183
46,2023-06-30,2356.TW,英業達 Inventec,ai_server_assembly,-2.806,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.309,-0.077,-0.0,-1.0,0.0,0.0,2.038,6,residual alpha +0.31,valuation penalty -0.05,price_up_revenue_down(high); revenue_not_confirmed(high),2.5,,2023-06-30,0.5228824879068203
47,2023-06-30,3450.TWO,聯鈞 Browave,optical_communication,-2.808,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.474,-0.074,-0.0,-0.046,0.0,0.0,2.213,6,,valuation penalty -0.08,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-06-30,0.21065985611192417
48,2023-06-30,2327.TW,國巨 Yageo,passive_components,-2.842,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.463,-0.603,0.0,-0.148,0.0,0.0,1.628,3,,,revenue_not_confirmed(high),2.5,,2023-06-30,-0.0459415901468041
49,2023-06-30,4979.TWO,華星光通 PCL Tech,optical_communication,-2.868,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,2.634,-2.644,0.0,0.134,0.0,0.0,2.993,7,residual alpha +2.63,valuation penalty -0.18,overbought(high); valuation_extreme(medium); valuation_extreme(medium),2.5,,2023-06-30,0.7136009542346007
50,2023-06-30,3189.TW,景碩 Kinsus,pcb_substrate,-2.91,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.781,-0.598,-0.0,0.13,0.0,0.0,1.661,3,,,revenue_not_confirmed(high),2.5,,2023-06-30,-0.05972406580246137
51,2023-06-30,6271.TW,同欣電 Tong Hsing,inspection,-2.926,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.692,-0.378,-0.0,-0.151,0.0,0.0,1.704,3,CAPEX context +0.50,,revenue_not_confirmed(high),2.5,,2023-06-30,-0.10161151673839641
52,2023-06-30,2313.TW,華通 Compeq Manufacturing,pcb_substrate,-2.984,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.441,-0.434,-0.0,-0.289,0.0,0.0,1.82,3,,,revenue_not_confirmed(high),2.5,,2023-06-30,0.024774698248917648
53,2023-06-30,3105.TWO,穩懋 WIN Semi,semi_equipment,-3.022,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.636,0.11,-0.0,-0.084,0.0,0.0,2.412,6,CAPEX context +0.50; revenue accel +0.11,valuation penalty -0.12,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-06-30,0.015479858112609435
54,2023-06-30,3260.TWO,威剛 ADATA,memory_hbm,-3.072,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.91,0.029,-0.0,0.108,0.0,0.0,2.299,6,revenue accel +0.03,valuation penalty -0.10,revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-06-30,-0.07977525411662134
55,2023-06-30,8046.TW,南電 Nan Ya PCB,pcb_substrate,-3.248,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.94,-0.76,-0.0,-0.175,0.0,0.0,1.373,3,,,revenue_not_confirmed(high),2.5,,2023-06-30,-0.060606089731902624
56,2023-06-30,3363.TWO,上詮 LuxNet,optical_communication,-3.618,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.04,0.218,-0.0,-0.014,0.0,0.0,3.783,11,revenue accel +0.22,valuation penalty -0.10,overbought(high); price_up_revenue_down(high); revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-06-30,0.6802884401831577
57,2023-06-30,6282.TW,康舒 ACBEL Polytech,power_grid_energy,-3.738,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.473,-0.368,-0.0,-0.04,0.0,0.0,2.856,8,,valuation penalty -0.09,price_up_revenue_down(high); revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-06-30,0.1948330751063072
58,2023-06-30,4977.TW,眾達-KY Applied Optoelectronics,optical_communication,-5.167,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.483,-2.029,-0.0,-0.186,0.0,0.0,1.469,3,,,excessive_drawdown(high),2.5,,2023-06-30,0.005555551965326089
59,2023-06-30,3081.TWO,聯亞 LandMark Optoelectronics,optical_communication,-6.317,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.966,-3.217,-0.0,-0.049,0.0,0.0,2.084,6,,valuation penalty -0.06,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2023-06-30,0.18585080307250368
1,2023-07-31,3583.TW,辛耘 Sun Tech,semi_equipment,1.987,3.5,Neutral,No urgency.,2.847,0.465,0.0,0.072,0.0,0.0,1.397,3,CAPEX context +0.50; residual alpha +2.85; revenue accel +0.46,valuation penalty -0.10,overbought(high),2.5,,2023-07-31,-0.15230462867974282
2,2023-07-31,4967.TW,十銓 Team Group,memory_hbm,1.34,2.5,Neutral,No urgency.,-1.214,3.375,-0.0,0.009,0.0,0.0,0.83,0,revenue accel +3.37,,,2.5,,2023-07-31,0.09223314241567548
3,2023-07-31,2421.TW,建準 Sunon,thermal,1.113,3.5,Neutral,No urgency.,1.753,0.541,0.0,-0.01,0.0,0.0,1.171,3,residual alpha +1.75; revenue accel +0.54,valuation penalty -0.05,overbought(high),2.5,,2023-07-31,0.030302979692484966
4,2023-07-31,2382.TW,廣達 Quanta,ai_server_assembly,1.036,3.5,Neutral,No urgency.,3.02,0.252,0.0,-0.02,0.0,0.0,2.217,6,residual alpha +3.02; revenue accel +0.25,valuation penalty -0.08,overbought(high); price_up_revenue_down(high),2.5,,2023-07-31,0.06289306608854073
5,2023-07-31,1519.TW,華城 Hua Eng Wire,power_grid_energy,0.825,3.5,Neutral,No urgency.,1.444,3.074,0.0,0.14,0.0,0.0,3.833,10,residual alpha +1.44; revenue accel +3.07,valuation penalty -0.17,overbought(high); price_up_revenue_down(high); valuation_extreme(medium); valuation_extreme(medium),2.5,,2023-07-31,0.2531380901853495
6,2023-07-31,2383.TW,台光電 Elite Material,pcb_substrate,0.582,3.5,Neutral,No urgency.,2.491,0.319,0.0,0.094,0.0,0.0,2.322,6,residual alpha +2.49; revenue accel +0.32,valuation penalty -0.10,overbought(high); price_up_revenue_down(high),2.5,,2023-07-31,0.07725256668427893
7,2023-07-31,2376.TW,技嘉 GIGABYTE,ai_server_assembly,-0.14,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.508,0.466,-0.0,-0.025,0.0,0.0,2.089,5,residual alpha +1.51; revenue accel +0.47,valuation penalty -0.12,overbought(high); valuation_extreme(medium),2.5,,2023-07-31,0.10914110556257217
8,2023-07-31,2356.TW,英業達 Inventec,ai_server_assembly,-0.607,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.913,0.104,0.0,-0.665,0.0,0.0,1.959,5,residual alpha +1.91; revenue accel +0.10,valuation penalty -0.09,overbought(high); valuation_extreme(medium),2.5,,2023-07-31,-0.11459968311570734
9,2023-07-31,6285.TW,啟碁 Wistron NeWeb,leo_satellite,-0.652,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.559,0.105,0.0,0.349,0.0,0.0,0.547,0,revenue accel +0.11,,,2.5,,2023-07-31,0.20179370947966424
