ra_w,rev_w,flw_w,risk_mult,min_alpha,train_sharpe,train_max_dd,train_total,train_mean,test_sharpe,test_max_dd,test_total,test_mean,full_sharpe,full_total,full_max_dd,annualised_turnover,net_cagr_25bps,net_sharpe_25bps,strong_n_full,strong_unique,strong_hit,strong_mean,watch_n_full,watch_hit_full,neutral_n_full,neutral_hit_full,avoid_n_full,avoid_hit_full,robust_ratio,passes_robust,passes_strong,passes_all,n_zero_weights
0.3,0.0,0.05,1.25,2.5,1.4298408835424292,-0.24729767272353287,3.772090901241456,0.04177266827947836,2.056960397912434,-0.17651143761660604,6.145890479537965,0.08372537470471786,1.674332427578987,33.10083893867109,-0.24729767272353287,8.194285714285712,0.7957524560660507,1.6250122148148836,5,4,0.2,-0.03866301755031524,9,0.5555555555555556,507,0.5700197238658777,3609,0.5624826821834303,1.4385939173989184,True,False,False,1
0.3,0.0,0.05,1.25,3.0,1.4298408835424292,-0.24729767272353287,3.772090901241456,0.04177266827947836,2.056960397912434,-0.17651143761660604,6.145890479537965,0.08372537470471786,1.674332427578987,33.10083893867109,-0.24729767272353287,8.194285714285712,0.7957524560660507,1.6250122148148836,1,1,1.0,0.1720183223011244,13,0.38461538461538464,507,0.5700197238658777,3609,0.5624826821834303,1.4385939173989184,True,False,False,1
0.3,0.0,0.05,1.25,3.5,1.4298408835424292,-0.24729767272353287,3.772090901241456,0.04177266827947836,2.056960397912434,-0.17651143761660604,6.145890479537965,0.08372537470471786,1.674332427578987,33.10083893867109,-0.24729767272353287,8.194285714285712,0.7957524560660507,1.6250122148148836,0,0,,,14,0.42857142857142855,507,0.5700197238658777,3609,0.5624826821834303,1.4385939173989184,True,False,False,1
0.3,0.0,0.05,1.25,4.0,1.4298408835424292,-0.24729767272353287,3.772090901241456,0.04177266827947836,2.056960397912434,-0.17651143761660604,6.145890479537965,0.08372537470471786,1.674332427578987,33.10083893867109,-0.24729767272353287,8.194285714285712,0.7957524560660507,1.6250122148148836,0,0,,,14,0.42857142857142855,507,0.5700197238658777,3609,0.5624826821834303,1.4385939173989184,True,False,False,1
0.3,0.0,0.05,1.5,2.5,1.3247516757931292,-0.3213722034317311,3.529309454042574,0.04111695624026925,2.0146083545535967,-0.1849191308539183,4.86373958001305,0.07460748628227602,1.5983422075411493,25.558691115796726,-0.3213722034317311,8.468571428571428,0.7191758417052081,1.5461548048651168,5,4,0.2,-0.03866301755031524,5,0.6,413,0.5665859564164649,3707,0.5629889398435393,1.5207441450092525,True,False,False,1
0.3,0.0,0.05,1.5,3.0,1.3247516757931292,-0.3213722034317311,3.529309454042574,0.04111695624026925,2.0146083545535967,-0.1849191308539183,4.86373958001305,0.07460748628227602,1.5983422075411493,25.558691115796726,-0.3213722034317311,8.468571428571428,0.7191758417052081,1.5461548048651168,0,0,,,10,0.4,413,0.5665859564164649,3707,0.5629889398435393,1.5207441450092525,True,False,False,1
0.3,0.0,0.05,1.5,3.5,1.3247516757931292,-0.3213722034317311,3.529309454042574,0.04111695624026925,2.0146083545535967,-0.1849191308539183,4.86373958001305,0.07460748628227602,1.5983422075411493,25.558691115796726,-0.3213722034317311,8.468571428571428,0.7191758417052081,1.5461548048651168,0,0,,,10,0.4,413,0.5665859564164649,3707,0.5629889398435393,1.5207441450092525,True,False,False,1
0.3,0.0,0.05,1.5,4.0,1.3247516757931292,-0.3213722034317311,3.529309454042574,0.04111695624026925,2.0146083545535967,-0.1849191308539183,4.86373958001305,0.07460748628227602,1.5983422075411493,25.558691115796726,-0.3213722034317311,8.468571428571428,0.7191758417052081,1.5461548048651168,0,0,,,10,0.4,413,0.5665859564164649,3707,0.5629889398435393,1.5207441450092525,True,False,False,1
0.3,0.0,0.05,1.75,2.5,1.389785201344989,-0.3154520157415437,3.762514583800507,0.042217685242070584,2.2025512974504156,-0.15207371386864188,6.266923805250403,0.08326149124341313,1.7108029044063995,33.60883060187211,-0.3154520157415437,8.228571428571428,0.8001705807877404,1.6602798692049126,3,3,0.3333333333333333,0.0303413189941117,7,0.42857142857142855,350,0.5428571428571428,3770,0.5652519893899204,1.5848141823059116,True,False,False,1
0.3,0.0,0.05,1.75,3.0,1.389785201344989,-0.3154520157415437,3.762514583800507,0.042217685242070584,2.2025512974504156,-0.15207371386864188,6.266923805250403,0.08326149124341313,1.7108029044063995,33.60883060187211,-0.3154520157415437,8.228571428571428,0.8001705807877404,1.6602798692049126,0,0,,,10,0.4,350,0.5428571428571428,3770,0.5652519893899204,1.5848141823059116,True,False,False,1
